freq,eps.real,eps.imag,sig.real,sig.imag
4.695743405275779e12,-74893.34367769674,102791.470735428,26852258.73765282,19564680.610480536
4.696043165467626e12,-74890.02786257002,102780.35867772599,26851069.901202206,19565063.30568529
4.696342925659472e12,-74886.71212939861,102769.24815102255,26849881.094135452,19565445.911712565
4.696642685851319e12,-74883.39647819975,102758.13915504815,26848692.31645875,19565828.428570967
4.696942446043165e12,-74880.0809089907,102747.03168953347,26847503.568178274,19566210.856269088
4.697242206235012e12,-74876.76542178859,102735.925754209,26846314.849300187,19566593.194815524
4.697541966426858e12,-74873.4500166107,102724.82134880543,26845126.159830652,19566975.444218893
4.697841726618705e12,-74870.1346934742,102713.71847305355,26843937.499775853,19567357.604487777
4.698141486810551e12,-74866.81945239632,102702.61712668416,26842748.869141947,19567739.67563078
4.698441247002397e12,-74863.50429339423,102691.51730942812,26841560.26793512,19568121.65765651
4.698741007194244e12,-74860.18921648515,102680.4190210163,26840371.69616151,19568503.550573565
4.699040767386091e12,-74856.87422168624,102669.3222611798,26839183.153827302,19568885.354390547
4.699340527577937e12,-74853.55930901473,102658.22702964961,26837994.640938643,19569267.06911605
4.699640287769784e12,-74850.24447848776,102647.13332615682,26836806.157501698,19569648.694758683
4.69994004796163e12,-74846.92973012252,102636.04115043269,26835617.703522626,19570030.231327035
4.700239808153477e12,-74843.6150639362,102624.95050220845,26834429.279007595,19570411.678829722
4.700539568345323e12,-74840.30047994592,102613.86138121529,26833240.883962724,19570793.03727533
4.70083932853717e12,-74836.98597816887,102602.7737871847,26832052.518394213,19571174.30667247
4.701139088729016e12,-74833.67155862223,102591.68771984811,26830864.182308182,19571555.48702973
4.701438848920863e12,-74830.35722132312,102580.60317893693,26829675.875710785,19571936.578355722
4.701738609112709e12,-74827.0429662887,102569.5201641828,26828487.598608185,19572317.58065904
4.702038369304556e12,-74823.72879353614,102558.43867531729,26827299.351006526,19572698.493948296
4.702338129496402e12,-74820.41470308254,102547.35871207208,26826111.132911935,19573079.31823207
4.702637889688249e12,-74817.10069494507,102536.28027417892,26824922.94433058,19573460.053518984
4.702937649880096e12,-74813.78676914082,102525.2033613696,26823734.78526858,19573840.699817616
4.703237410071942e12,-74810.47292568695,102514.127973376,26822546.6557321,19574221.257136587
4.703537170263789e12,-74807.1591646006,102503.05410993008,26821358.555727262,19574601.72548449
4.703836930455635e12,-74803.84548589886,102491.9817707638,26820170.48526021,19574982.104869917
4.704136690647482e12,-74800.5318895988,102480.91095560917,26818982.444337077,19575362.395301472
4.704436450839328e12,-74797.21837571765,102469.84166419838,26817794.432963997,19575742.596787766
4.704736211031175e12,-74793.90494427242,102458.77389626359,26816606.451147113,19576122.70933739
4.705035971223021e12,-74790.59159528022,102447.70765153698,26815418.498892535,19576502.732958943
4.705335731414868e12,-74787.27832875816,102436.64292975093,26814230.576206412,19576882.667661026
4.705635491606714e12,-74783.96514472336,102425.5797306378,26813042.68309487,19577262.513452247
4.705935251798561e12,-74780.65204319285,102414.51805392998,26811854.819564033,19577642.27034119
4.706235011990407e12,-74777.33902418375,102403.45789935991,26810666.98562001,19578021.938336473
4.706534772182254e12,-74774.02608771314,102392.39926666026,26809479.181268953,19578401.51744669
4.7068345323741e12,-74770.7132337981,102381.34215556357,26808291.406516965,19578781.007680435
4.707134292565947e12,-74767.40046245567,102370.28656580251,26807103.661370173,19579160.40904632
4.707434052757793e12,-74764.08777370292,102359.23249710986,26805915.94583469,19579539.721552923
4.70773381294964e12,-74760.77516755697,102348.17994921838,26804728.25991664,19579918.94520888
4.708033573141486e12,-74757.46264403478,102337.12892186092,26803540.60362212,19580298.08002275
4.708333333333333e12,-74754.15020315348,102326.07941477046,26802352.97695728,19580677.126003165
4.708633093525179e12,-74750.83784493007,102315.03142767995,26801165.379928198,19581056.0831587
4.708932853717026e12,-74747.52556938161,102303.9849603224,26799977.812540997,19581434.95149798
4.709232613908872e12,-74744.21337652515,102292.94001243099,26798790.274801787,19581813.73102958
4.709532374100719e12,-74740.90126637772,102281.89658373884,26797602.76671667,19582192.421762124
4.709832134292565e12,-74737.58923895632,102270.8546739792,26796415.28829176,19582571.02370419
4.710131894484412e12,-74734.27729427804,102259.81428288537,26795227.83953316,19582949.536864396
4.710431654676259e12,-74730.96543235984,102248.7754101907,26794040.42044697,19583327.96125133
4.710731414868105e12,-74727.65365321875,102237.73805562856,26792853.031039275,19583706.29687359
4.711031175059952e12,-74724.3419568718,102226.70221893255,26791665.671316214,19584084.543739792
4.711330935251798e12,-74721.030343336,102215.66789983612,26790478.341283847,19584462.701858517
4.7116306954436455e12,-74717.71881262833,102204.63509807286,26789291.04094829,19584840.771238383
4.711930455635491e12,-74714.40736476581,102193.60381337648,26788103.77031563,19585218.75188797
4.712230215827338e12,-74711.09599976543,102182.57404548071,26786916.529391967,19585596.643815894
4.712529976019185e12,-74707.78471764417,102171.5457941193,26785729.31818339,19585974.44703075
4.712829736211031e12,-74704.473518419,102160.51905902612,26784542.136695974,19586352.161541123
4.713129496402877e12,-74701.16240210696,102149.49383993512,26783354.984935835,19586729.78735563
4.713429256594724e12,-74697.85136872497,102138.4701365802,26782167.862909038,19587107.324482866
4.71372901678657e12,-74694.54041829002,102127.44794869542,26780980.77062168,19587484.772931438
4.714028776978417e12,-74691.2295508191,102116.42727601493,26779793.70807984,19587862.13270993
4.714328537170263e12,-74687.91876632917,102105.40811827286,26778606.6752896,19588239.403826956
4.71462829736211e12,-74684.60806483714,102094.39047520336,26777419.67225705,19588616.586291112
4.714928057553956e12,-74681.29744636001,102083.3743465408,26776232.69898825,19588993.680110987
4.715227817745803e12,-74677.98691091474,102072.35973201951,26775045.755489297,19589370.685295194
4.715527577937649e12,-74674.67645851821,102061.34663137383,26773858.841766246,19589747.601852316
4.715827338129496e12,-74671.36608918746,102050.33504433831,26772671.95782519,19590124.429790974
4.716127098321342e12,-74668.05580293933,102039.32497064742,26771485.103672188,19590501.16911974
4.716426858513189e12,-74664.74559979083,102028.31641003577,26770298.279313326,19590877.81984725
4.716726618705035e12,-74661.43547975883,102017.30936223801,26769111.484754656,19591254.381982066
4.717026378896882e12,-74658.12544286033,102006.30382698888,26767924.720002264,19591630.85553282
4.717326139088729e12,-74654.81548911214,101995.29980402309,26766737.9850622,19592007.240508083
4.717625899280575e12,-74651.50561853129,101984.29729307552,26765551.27994054,19592383.536916476
4.717925659472422e12,-74648.1958311346,101973.29629388107,26764364.604643345,19592759.74476658
4.718225419664269e12,-74644.88612693902,101962.29680617462,26763177.95917666,19593135.86406701
4.718525179856115e12,-74641.57650596145,101951.29882969132,26761991.343546584,19593511.89482636
4.718824940047961e12,-74638.26696821878,101940.30236416619,26760804.757759135,19593887.83705322
4.719124700239809e12,-74634.9575137279,101929.30740933432,26759618.201820392,19594263.6907562
4.719424460431654e12,-74631.64814250573,101918.31396493097,26758431.675736394,19594639.455943897
4.719724220623501e12,-74628.33885456911,101907.32203069142,26757245.179513216,19595015.132624906
4.720023980815348e12,-74625.02964993494,101896.3316063509,26756058.713156886,19595390.720807828
4.720323741007194e12,-74621.7205286201,101885.34269164491,26754872.27667348,19595766.220501266
4.72062350119904e12,-74618.41149064148,101874.35528630886,26753685.870069027,19596141.631713815
4.720923261390887e12,-74615.10253601587,101863.36939007821,26752499.493349582,19596516.954454064
4.721223021582733e12,-74611.79366476022,101852.38500268856,26751313.14652119,19596892.188730635
4.72152278177458e12,-74608.48487689135,101841.40212387557,26750126.829589892,19597267.334552113
4.721822541966426e12,-74605.17617242613,101830.42075337494,26748940.542561747,19597642.391927093
4.722122302158273e12,-74601.86755138138,101819.44089092236,26747754.285442777,19598017.360864185
4.722422062350119e12,-74598.55901377396,101808.46253625366,26746568.058239017,19598392.241371974
4.722721822541966e12,-74595.25055962073,101797.48568910477,26745381.860956527,19598767.033459075
4.7230215827338125e12,-74591.94218893848,101786.51034921157,26744195.69360133,19599141.73713407
4.723321342925659e12,-74588.6339017441,101775.53651631008,26743009.55617946,19599516.352405574
4.723621103117505e12,-74585.32569805438,101764.56419013639,26741823.448696956,19599890.87928217
4.723920863309353e12,-74582.01757788614,101753.59337042655,26740637.37115985,19600265.31777247
4.724220623501198e12,-74578.7095412562,101742.62405691679,26739451.32357416,19600639.667885058
4.724520383693045e12,-74575.40158818141,101731.65624934336,26738265.30594594,19601013.929628555
4.724820143884892e12,-74572.09371867853,101720.68994744249,26737079.31828118,19601388.103011534
4.725119904076738e12,-74568.7859327644,101709.72515095063,26735893.36058593,19601762.188042603
4.725419664268585e12,-74565.4782304558,101698.76185960417,26734707.432866223,19602136.184730373
4.725719424460432e12,-74562.17061176954,101687.80007313956,26733521.535128042,19602510.093083423
4.726019184652278e12,-74558.8630767224,101676.8397912934,26732335.667377453,19602883.913110364
4.726318944844124e12,-74555.5556253312,101665.88101380228,26731149.82962044,19603257.644819792
4.726618705035972e12,-74552.24825761266,101654.92374040287,26729964.02186305,19603631.2882203
4.726918465227817e12,-74548.94097358364,101643.9679708319,26728778.244111273,19604004.843320496
4.727218225419664e12,-74545.63377326084,101633.01370482614,26727592.496371135,19604378.310128964
4.727517985611511e12,-74542.32665666107,101622.06094212242,26726406.778648645,19604751.68865432
4.727817745803357e12,-74539.01962380107,101611.10968245773,26725221.090949822,19605124.97890514
4.728117505995203e12,-74535.71267469766,101600.159925569,26724035.43328067,19605498.180890046
4.72841726618705e12,-74532.40580936753,101589.21167119323,26722849.805647198,19605871.29461762
4.728717026378896e12,-74529.09902782745,101578.26491906754,26721664.208055414,19606244.32009647
4.729016786570743e12,-74525.79233009419,101567.3196689291,26720478.640511315,19606617.257335182
4.729316546762589e12,-74522.4857161845,101556.3759205151,26719293.103020906,19606990.106342364
4.729616306954437e12,-74519.17918611509,101545.43367356282,26718107.595590204,19607362.867126618
4.729916067146282e12,-74515.87273990268,101534.49292780961,26716922.11822519,19607735.539696522
4.730215827338129e12,-74512.56637756406,101523.55368299286,26715736.670931876,19608108.124060698
4.730515587529976e12,-74509.26009911588,101512.61593884998,26714551.25371625,19608480.620227724
4.730815347721822e12,-74505.95390457497,101501.6796951186,26713365.866584312,19608853.028206218
4.731115107913668e12,-74502.64779395792,101490.74495153617,26712180.509542044,19609225.348004747
4.731414868105516e12,-74499.34176728153,101479.81170784039,26710995.182595465,19609597.579631947
4.731714628297361e12,-74496.03582456248,101468.87996376898,26709809.885750543,19609969.723096386
4.732014388489208e12,-74492.72996581747,101457.94971905967,26708624.619013276,19610341.778406672
4.732314148681055e12,-74489.42419106321,101447.02097345024,26707439.382389635,19610713.745571405
4.732613908872901e12,-74486.11850031643,101436.0937266787,26706254.17588564,19611085.624599185
4.732913669064748e12,-74482.81289359374,101425.16797848284,26705068.999507245,19611457.4154986
4.733213429256595e12,-74479.50737091192,101414.24372860075,26703883.853260446,19611829.118278258
4.73351318944844e12,-74476.20193228756,101403.32097677047,26702698.737151217,19612200.732946735
4.733812949640287e12,-74472.89657773741,101392.39972273013,26701513.651185546,19612572.25951266
4.734112709832134e12,-74469.59130727807,101381.47996621786,26700328.5953694,19612943.6979846
4.73441247002398e12,-74466.28612092632,101370.561706972,26699143.56970878,19613315.048371185
4.734712230215827e12,-74462.98101869873,101359.6449447308,26697958.574209638,19613686.310680985
4.735011990407674e12,-74459.67600061199,101348.72967923255,26696773.608877935,19614057.484922603
4.7353117505995205e12,-74456.37106668275,101337.81591021581,26695588.673719686,19614428.571104646
4.735611510791366e12,-74453.06621692768,101326.90363741899,26694403.76874082,19614799.569235694
4.735911270983213e12,-74449.76145136342,101315.99286058066,26693218.89394733,19615170.47932436
4.73621103117506e12,-74446.45677000661,101305.08357943936,26692034.04934517,19615541.301379245
4.736510791366906e12,-74443.15217287389,101294.17579373386,26690849.23494032,19615912.03540893
4.736810551558752e12,-74439.84765998188,101283.2695032028,26689664.45073872,19616282.68142201
4.7371103117506e12,-74436.54323134724,101272.36470758497,26688479.696746357,19616653.239427105
4.737410071942445e12,-74433.23888698657,101261.46140661929,26687294.97296918,19617023.70943279
4.737709832134292e12,-74429.93462691651,101250.55960004461,26686110.279413156,19617394.09144767
4.738009592326139e12,-74426.63045115363,101239.65928759986,26684925.61608423,19617764.385480337
4.738309352517985e12,-74423.32635971463,101228.76046902413,26683740.982988365,19618134.5915394
4.738609112709831e12,-74420.02235261604,101217.8631440565,26682556.38013152,19618504.709633444
4.738908872901679e12,-74416.7184298745,101206.96731243606,26681371.807519644,19618874.73977107
4.739208633093524e12,-74413.41459150657,101196.07297390208,26680187.265158683,19619244.68196087
4.739508393285371e12,-74410.11083752893,101185.18012819381,26679002.753054604,19619614.536211453
4.739808153477218e12,-74406.80716795808,101174.28877505052,26677818.271213327,19619984.3025314
4.740107913669064e12,-74403.50358281065,101163.39891421168,26676633.81964083,19620353.98092932
4.74040767386091e12,-74400.20008210323,101152.51054541669,26675449.398343034,19620723.5714138
4.740707434052758e12,-74396.89666585236,101141.62366840504,26674265.007325895,19621093.073993444
4.741007194244604e12,-74393.59333407464,101130.73828291634,26673080.64659535,19621462.48867684
4.74130695443645e12,-74390.29008678666,101119.85438869022,26671896.316157352,19621831.815472595
4.741606714628297e12,-74386.98692400492,101108.9719854663,26670712.016017828,19622201.054389298
4.741906474820144e12,-74383.68384574604,101098.09107298439,26669527.74618271,19622570.205435544
4.74220623501199e12,-74380.38085202654,101087.21165098425,26668343.506657943,19622939.268619936
4.742505995203837e12,-74377.077942863,101076.33371920577,26667159.297449455,19623308.243951064
4.742805755395684e12,-74373.77511827195,101065.4572773889,26665975.118563198,19623677.13143753
4.743105515587529e12,-74370.47237826994,101054.58232527359,26664790.970005073,19624045.93108792
4.743405275779376e12,-74367.16972287351,101043.70886259989,26663606.851781033,19624414.642910838
4.743705035971223e12,-74363.86715209915,101032.83688910786,26662422.763896987,19624783.26691487
4.744004796163069e12,-74360.56466596345,101021.96640453776,26661238.70635888,19625151.80310863
4.744304556354915e12,-74357.26226448294,101011.09740862975,26660054.679172624,19625520.251500703
4.744604316546763e12,-74353.95994767408,101000.22990112411,26658870.68234415,19625888.61209969
4.744904076738608e12,-74350.65771555343,100989.36388176127,26657686.715879384,19626256.88491417
4.745203836930455e12,-74347.35556813749,100978.49935028149,26656502.77978423,19626625.06995276
4.745503597122302e12,-74344.05350544276,100967.63630642534,26655318.874064617,19626993.167224042
4.745803357314148e12,-74340.75152748577,100956.7747499333,26654134.99872646,19627361.176736623
4.746103117505994e12,-74337.449634283,100945.91468054597,26652951.153775673,19627729.098499082
4.746402877697842e12,-74334.14782585093,100935.05609800399,26651767.339218184,19628096.932520032
4.7467026378896875e12,-74330.84610220608,100924.19900204804,26650583.555059887,19628464.67880806
4.747002398081534e12,-74327.54446336492,100913.34339241892,26649399.801306695,19628832.337371755
4.747302158273381e12,-74324.24290934394,100902.48926885739,26648216.077964526,19629199.908219732
4.747601918465228e12,-74320.9414401596,100891.6366311044,26647032.385039277,19629567.391360562
4.747901678657073e12,-74317.64005582838,100880.78547890084,26645848.72253686,19629934.786802847
4.748201438848921e12,-74314.33875636678,100869.93581198773,26644665.090463195,19630302.09455521
4.748501199040767e12,-74311.03754179121,100859.08763010612,26643481.488824155,19630669.314626206
4.748800959232613e12,-74307.73641211819,100848.24093299716,26642297.917625666,19631036.447024457
4.74910071942446e12,-74304.43536736407,100837.39572040194,26641114.376873605,19631403.49175853
4.749400479616307e12,-74301.13440754547,100826.55199206181,26639930.866573896,19631770.448837064
4.749700239808153e12,-74297.83353267868,100815.709747718,26638747.38673242,19632137.318268612
4.75e12,-74294.53274278023,100804.86898711187,26637563.93735507,19632504.100061793
4.750299760191847e12,-74291.2320378665,100794.02970998485,26636380.518447753,19632870.794225186
4.750599520383692e12,-74287.931417954,100783.19191607843,26635197.13001635,19633237.400767397
4.750899280575539e12,-74284.63088305906,100772.35560513409,26634013.772066746,19633603.919697013
4.751199040767386e12,-74281.33043319819,100761.52077689345,26632830.444604844,19633970.351022642
4.751498800959232e12,-74278.03006838777,100750.6874310982,26631647.147636533,19634336.694752865
4.751798561151078e12,-74274.72978864425,100739.85556749001,26630463.881167684,19634702.95089628
4.752098321342926e12,-74271.429593984,100729.02518581062,26629280.645204194,19635069.119461495
4.752398081534771e12,-74268.12948442345,100718.19628580195,26628097.439751938,19635435.20045708
4.752697841726618e12,-74264.829459979,100707.36886720583,26626914.2648168,19635801.19389164
4.752997601918465e12,-74261.52952066703,100696.5429297642,26625731.120404653,19636167.099773776
4.753297362110312e12,-74258.22966650398,100685.71847321911,26624548.006521396,19636532.918112084
4.753597122302157e12,-74254.92989750618,100674.8954973126,26623364.923172876,19636898.648915138
4.753896882494005e12,-74251.63021369008,100664.07400178676,26622181.87036499,19637264.292191558
4.754196642685851e12,-74248.330615072,100653.25398638388,26620998.848103605,19637629.84794991
4.754496402877697e12,-74245.03110166838,100642.43545084613,26619815.856394596,19637995.316198822
4.754796163069544e12,-74241.73167349552,100631.61839491577,26618632.895243816,19638360.696946856
4.755095923261391e12,-74238.43233056988,100620.80281833526,26617449.964657158,19638725.99020263
4.755395683453236e12,-74235.13307290773,100609.98872084697,26616267.06464047,19639091.195974715
4.755695443645084e12,-74231.8339005255,100599.17610219338,26615084.195199635,19639456.314271733
4.75599520383693e12,-74228.53481343949,100588.36496211705,26613901.356340498,19639821.345102247
4.756294964028776e12,-74225.23581166612,100577.55530036059,26612718.54806894,19640186.28847488
4.756594724220623e12,-74221.93689522165,100566.7471166666,26611535.77039081,19640551.1443982
4.75689448441247e12,-74218.63806412251,100555.94041077785,26610353.02331197,19640915.912880823
4.757194244604316e12,-74215.33931838495,100545.13518243711,26609170.30683828,19641280.59393132
4.757494004796163e12,-74212.04065802539,100534.33143138717,26607987.620975588,19641645.18755831
4.75779376498801e12,-74208.7420830601,100523.529157371,26606804.965729766,19642009.69377036
4.758093525179855e12,-74205.44359350544,100512.7283601315,26605622.341106646,19642374.11257608
4.758393285371702e12,-74202.14518937771,100501.92903941167,26604439.747112095,19642738.443984065
4.758693045563549e12,-74198.84687069323,100491.13119495462,26603257.183751956,19643102.688002896
4.7589928057553955e12,-74195.54863746832,100480.33482650347,26602074.651032086,19643466.84464118
4.759292565947241e12,-74192.25048971928,100469.5399338014,26600892.148958318,19643830.913907494
4.759592326139089e12,-74188.95242746243,100458.74651659165,26599709.677536514,19644194.89581045
4.759892086330935e12,-74185.65445071402,100447.95457461753,26598527.236772493,19644558.790358618
4.760191846522781e12,-74182.35655949044,100437.16410762243,26597344.826672126,19644922.59756062
4.760491606714628e12,-74179.05875380784,100426.3751153497,26596162.447241224,19645286.317425016
4.760791366906475e12,-74175.76103368263,100415.58759754292,26594980.098485656,19645649.94996043
4.76109112709832e12,-74172.46339913105,100404.80155394558,26593797.78041124,19646013.49517543
4.761390887290168e12,-74169.16585016937,100394.01698430128,26592615.49302383,19646376.953078628
4.761690647482014e12,-74165.86838681386,100383.23388835369,26591433.236329235,19646740.323678598
4.76199040767386e12,-74162.57100908083,100372.45226584651,26590251.01033331,19647103.606983952
4.762290167865707e12,-74159.27371698646,100361.6721165235,26589068.815041866,19647466.803003263
4.762589928057554e12,-74155.97651054709,100350.89344012855,26587886.650460754,19647829.91174514
4.762889688249399e12,-74152.67938977895,100340.11623640553,26586704.516595792,19648192.933218163
4.763189448441247e12,-74149.38235469829,100329.34050509837,26585522.41345282,19648555.867430944
4.763489208633093e12,-74146.08540532134,100318.56624595111,26584340.341037635,19648918.714392044
4.763788968824939e12,-74142.7885416644,100307.7934587078,26583158.299356077,19649281.474110086
4.764088729016786e12,-74139.4917637436,100297.02214311254,26581976.28841397,19649644.146593638
4.764388489208633e12,-74136.1950715753,100286.2522989096,26580794.308217138,19650006.73185131
4.7646882494004795e12,-74132.89846517563,100275.48392584312,26579612.358771387,19650369.22989168
4.764988009592326e12,-74129.6019445609,100264.71702365747,26578430.440082546,19650731.640723355
4.765287769784173e12,-74126.30550974725,100253.95159209702,26577248.552156422,19651093.96435491
4.765587529976019e12,-74123.00916075097,100243.18763090615,26576066.69499883,19651456.200794946
4.765887290167865e12,-74119.71289758821,100232.42513982934,26574884.868615597,19651818.350052062
4.766187050359712e12,-74116.41672027523,100221.66411861115,26573703.07301252,19652180.41213484
4.766486810551559e12,-74113.12062882818,100210.90456699616,26572521.308195412,19652542.38705187
4.766786570743404e12,-74109.82462326331,100200.14648472906,26571339.574170083,19652904.274811745
4.767086330935252e12,-74106.52870359679,100189.38987155448,26570157.87094233,19653266.07542307
4.767386091127098e12,-74103.23286984481,100178.63472721727,26568976.19851797,19653627.788894407
4.767685851318944e12,-74099.93712202358,100167.88105146226,26567794.556902815,19653989.41523438
4.767985611510791e12,-74096.64146014923,100157.12884403423,26566612.946102634,19654350.954451557
4.768285371702638e12,-74093.345884238,100146.37810467827,26565431.366123263,19654712.406554542
4.768585131894483e12,-74090.05039430602,100135.62883313929,26564249.81697048,19655073.77155192
4.768884892086331e12,-74086.75499036949,100124.88102916235,26563068.29865008,19655435.049452286
4.769184652278177e12,-74083.45967244454,100114.13469249263,26561886.81116787,19655796.240264222
4.769484412470023e12,-74080.16444054738,100103.38982287528,26560705.354529645,19656157.343996335
4.76978417266187e12,-74076.8692946941,100092.64642005549,26559523.928741187,19656518.3606572
4.770083932853717e12,-74073.57423490092,100081.90448377865,26558342.53380831,19656879.290255427
4.7703836930455625e12,-74070.27926118394,100071.16401379004,26557161.16973677,19657240.13279958
4.77068345323741e12,-74066.98437355933,100060.42500983507,26555979.83653238,19657600.888298277
4.770983213429256e12,-74063.6895720432,100049.68747165927,26554798.534200914,19657961.556760076
4.771282973621103e12,-74060.39485665174,100038.95139900812,26553617.262748167,19658322.138193607
4.771582733812949e12,-74057.100227401,100028.21679162719,26552436.02217991,19658682.63260743
4.771882494004796e12,-74053.80568430718,100017.48364926215,26551254.81250193,19659043.040010154
4.772182254196643e12,-74050.51122738635,100006.75197165873,26550073.633720018,19659403.36041035
4.772482014388489e12,-74047.21685665466,99996.02175856261,26548892.48583993,19659763.593816627
4.772781774580336e12,-74043.92257212821,99985.2930097197,26547711.368867468,19660123.740237568
4.773081534772182e12,-74040.62837382314,99974.5657248758,26546530.282808386,19660483.799681764
4.773381294964028e12,-74037.33426175552,99963.83990377694,26545349.227668483,19660843.772157807
4.773681055155875e12,-74034.04023594144,99953.11554616898,26544168.203453504,19661203.65767428
4.773980815347722e12,-74030.74629639699,99942.39265179803,26542987.210169226,19661563.45623977
4.774280575539567e12,-74027.45244313835,99931.67122041028,26541806.247821443,19661923.16786289
4.774580335731415e12,-74024.1586761815,99920.95125175176,26540625.316415895,19662282.792552207
4.774880095923261e12,-74020.86499554254,99910.23274556876,26539444.415958352,19662642.330316305
4.775179856115107e12,-74017.57140123761,99899.51570160757,26538263.5464546,19663001.781163804
4.775479616306954e12,-74014.27789328272,99888.8001196145,26537082.70791037,19663361.14510326
4.775779376498801e12,-74010.984471694,99878.08599933598,26535901.900331456,19663720.42214329
4.776079136690646e12,-74007.69113648747,99867.37334051846,26534721.123723596,19664079.61229247
4.776378896882494e12,-74004.39788767918,99856.66214290839,26533540.378092553,19664438.715559382
4.77667865707434e12,-74001.10472528524,99845.95240625246,26532359.66344409,19664797.73195263
4.776978417266187e12,-73997.8116493217,99835.24413029723,26531178.979783967,19665156.661480803
4.777278177458033e12,-73994.51865980453,99824.53731478931,26529998.327117905,19665515.50415247
4.77757793764988e12,-73991.22575674985,99813.83195947559,26528817.70545171,19665874.259976245
4.777877697841726e12,-73987.93294017368,99803.1280641028,26527637.11479109,19666232.9289607
4.778177458033573e12,-73984.64021009207,99792.42562841777,26526456.555141814,19666591.511114445
4.778477218225419e12,-73981.347566521,99781.72465216745,26525276.026509613,19666950.006446034
4.778776978417266e12,-73978.05500947656,99771.02513509887,26524095.528900262,19667308.41496409
4.779076738609112e12,-73974.76253897473,99760.32707695894,26522915.062319472,19667666.73667718
4.779376498800959e12,-73971.47015503155,99749.63047749488,26521734.62677302,19668024.971593905
4.779676258992806e12,-73968.17785766302,99738.93533645375,26520554.22226662,19668383.119722847
4.779976019184652e12,-73964.88564688516,99728.24165358277,26519373.848806024,19668741.1810726
4.780275779376498e12,-73961.59352271397,99717.54942862925,26518193.506396968,19669099.15565174
4.780575539568345e12,-73958.30148516547,99706.85866134048,26517013.19504519,19669457.043468866
4.780875299760191e12,-73955.00953425562,99696.1693514638,26515832.914756425,19669814.844532564
4.781175059952038e12,-73951.71767000045,99685.48149874668,26514652.665536404,19670172.558851425
4.781474820143885e12,-73948.42589241592,99674.79510293665,26513472.447390873,19670530.186434034
4.78177458033573e12,-73945.13420151806,99664.11016378122,26512292.260325544,19670887.727288984
4.782074340527578e12,-73941.84259732277,99653.426681028,26511112.104346164,19671245.181424852
4.782374100719424e12,-73938.55107984609,99642.74465442466,26509931.97945844,19671602.54885023
4.7826738609112705e12,-73935.25964910399,99632.06408371893,26508751.885668125,19671959.82957372
4.782973621103117e12,-73931.96830511237,99621.38496865857,26507571.822980918,19672317.023603883
4.783273381294964e12,-73928.67704788728,99610.70730899145,26506391.791402552,19672674.130949326
4.78357314148681e12,-73925.38587744463,99600.03110446545,26505211.79093875,19673031.15161863
4.783872901678657e12,-73922.09479380038,99589.3563548285,26504031.821595233,19673388.08562039
4.784172661870503e12,-73918.80379697049,99578.68305982866,26502851.883377712,19673744.932963178
4.78447242206235e12,-73915.51288697089,99568.01121921398,26501671.976291917,19674101.69365559
4.784772182254196e12,-73912.22206381753,99557.34083273255,26500492.10034355,19674458.367706224
4.785071942446043e12,-73908.93132752637,99546.6719001326,26499312.255538337,19674814.955123655
4.785371702637889e12,-73905.64067811328,99536.00442116236,26498132.441881984,19675171.45591646
4.785671462829736e12,-73902.35011559426,99525.33839557008,26496952.6593802,19675527.870093256
4.785971223021582e12,-73899.05963998518,99514.6738231042,26495772.908038698,19675884.197662596
4.786270983213429e12,-73895.769251302,99504.01070351306,26494593.187863186,19676240.43863309
4.786570743405275e12,-73892.4789495606,99493.34903654514,26493413.49885936,19676596.593013316
4.786870503597122e12,-73889.18873477692,99482.68882194902,26492233.841032952,19676952.66081187
4.787170263788968e12,-73885.89860696685,99472.03005947321,26491054.214389626,19677308.642037317
4.787470023980815e12,-73882.6085661463,99461.37274886642,26489874.618935123,19677664.536698274
4.787769784172661e12,-73879.31861233115,99450.71688987728,26488695.05467511,19678020.344803292
4.788069544364508e12,-73876.02874553733,99440.06248225461,26487515.521615308,19678376.066360988
4.7883693045563545e12,-73872.73896578069,99429.40952574716,26486336.019761402,19678731.701379932
4.788669064748201e12,-73869.44927307716,99418.75802010384,26485156.54911909,19679087.24986872
4.788968824940048e12,-73866.15966744258,99408.10796507358,26483977.109694067,19679442.71183593
4.789268585131894e12,-73862.87014889283,99397.45936040535,26482797.701492026,19679798.08729014
4.789568345323741e12,-73859.58071744382,99386.81220584815,26481618.32451866,19680153.376239963
4.789868105515587e12,-73856.29137311137,99376.16650115115,26480438.978779644,19680508.578693952
4.790167865707434e12,-73853.00211591138,99365.5222460635,26479259.664280694,19680863.694660723
4.79046762589928e12,-73849.71294585968,99354.87944033432,26478080.381027464,19681218.724148836
4.790767386091127e12,-73846.42386297215,99344.238083713,26476901.129025668,19681573.667166896
4.791067146282973e12,-73843.13486726463,99333.59817594879,26475721.908280965,19681928.523723472
4.79136690647482e12,-73839.84595875297,99322.9597167911,26474542.71879906,19682283.29382717
4.791666666666666e12,-73836.55713745301,99312.32270598935,26473363.560585607,19682637.977486555
4.791966426858513e12,-73833.2684033806,99301.68714329306,26472184.43364631,19682992.574710228
4.792266187050359e12,-73829.97975655155,99291.05302845176,26471005.337986816,19683347.085506756
4.792565947242206e12,-73826.69119698172,99280.42036121509,26469826.27361284,19683701.50988475
4.792865707434052e12,-73823.40272468688,99269.78914133267,26468647.24053001,19684055.84785276
