temperature,direction,R,data_type,rho,sigma
267.27,-1,26.3216,raw,1.3122886778003053e-6,762027.4539564174
267.28,-1,26.3168,raw,1.3120493691848168e-6,762166.4424268617
267.29,-1,26.3073,raw,1.311575737549996e-6,762441.6733020582
267.33,-1,26.3502,raw,1.3137145583009242e-6,761200.3640222554
267.38,-1,26.3311,raw,1.3127623094351262e-6,761752.5220009508
267.39,-1,26.3406,raw,1.3132359410699472e-6,761477.7883593858
267.42,-1,26.3406,raw,1.3132359410699472e-6,761477.7883593858
267.42,-1,26.3216,raw,1.3122886778003053e-6,762027.4539564174
267.43,-1,26.3216,raw,1.3122886778003053e-6,762027.4539564174
267.49,-1,26.374,raw,1.3149011301860544e-6,760513.4538583164
267.5,-1,26.3549,raw,1.3139488813202568e-6,761064.6153868629
267.5,-1,26.3549,raw,1.3139488813202568e-6,761064.6153868629
267.5,-1,26.3168,raw,1.3120493691848168e-6,762166.4424268617
267.51,-1,26.3645,raw,1.3144274985512335e-6,760787.4919706134
267.53,-1,26.3406,raw,1.3132359410699472e-6,761477.7883593858
267.53,-1,26.3549,raw,1.3139488813202568e-6,761064.6153868629
267.54,-1,26.3168,raw,1.3120493691848168e-6,762166.4424268617
267.55,-1,26.3645,raw,1.3144274985512335e-6,760787.4919706134
267.55,-1,26.3502,raw,1.3137145583009242e-6,761200.3640222554
267.55,-1,26.3406,raw,1.3132359410699472e-6,761477.7883593858
267.57,-1,26.374,raw,1.3149011301860544e-6,760513.4538583164
267.59,-1,26.3835,raw,1.3153747618208755e-6,760239.6130937607
267.64,-1,26.3788,raw,1.3151404388015429e-6,760375.0675564937
267.66,-1,26.3454,raw,1.313475249685436e-6,761339.0509181577
267.67,-1,26.374,raw,1.3149011301860544e-6,760513.4538583164
267.67,-1,26.3645,raw,1.3144274985512335e-6,760787.4919706134
267.71,-1,26.374,raw,1.3149011301860544e-6,760513.4538583164
267.75,-1,26.3883,raw,1.315614070436364e-6,760101.3264234238
267.76,-1,26.3549,raw,1.3139488813202568e-6,761064.6153868629
267.8,-1,26.374,raw,1.3149011301860544e-6,760513.4538583164
267.83,-1,26.3979,raw,1.3160926876673409e-6,759824.903952937
267.84,-1,26.4026,raw,1.3163270106866732e-6,759689.6454159529
267.84,-1,26.3788,raw,1.3151404388015429e-6,760375.0675564937
267.9,-1,26.4074,raw,1.3165663193021618e-6,759551.5587319932
267.96,-1,26.4122,raw,1.3168056279176503e-6,759413.5222381791
267.98,-1,26.4169,raw,1.3170399509369827e-6,759278.4101109228
267.99,-1,26.3883,raw,1.315614070436364e-6,760101.3264234238
268.0,-1,26.4312,raw,1.3177528911872921e-6,758867.6197849222
268.02,-1,26.3979,raw,1.3160926876673409e-6,759824.903952937
268.04,-1,26.3979,raw,1.3160926876673409e-6,759824.903952937
268.05,-1,26.4217,raw,1.3172792595524712e-6,759140.4728711338
268.05,-1,26.3883,raw,1.315614070436364e-6,760101.3264234238
268.06,-1,26.4122,raw,1.3168056279176503e-6,759413.5222381791
268.06,-1,26.4408,raw,1.3182315084182692e-6,758592.0937361666
268.06,-1,26.3835,raw,1.3153747618208755e-6,760239.6130937607
268.15,-1,26.4026,raw,1.3163270106866732e-6,759689.6454159529
268.2,-1,26.3883,raw,1.315614070436364e-6,760101.3264234238
268.23,-1,26.4312,raw,1.3177528911872921e-6,758867.6197849222
268.29,-1,26.4217,raw,1.3172792595524712e-6,759140.4728711338
268.29,-1,26.4503,raw,1.31870514005309e-6,758319.6346377635
268.31,-1,26.4217,raw,1.3172792595524712e-6,759140.4728711338
268.35,-1,26.4408,raw,1.3182315084182692e-6,758592.0937361666
268.37,-1,26.4169,raw,1.3170399509369827e-6,759278.4101109228
268.38,-1,26.4169,raw,1.3170399509369827e-6,759278.4101109228
268.38,-1,26.4217,raw,1.3172792595524712e-6,759140.4728711338
268.38,-1,26.4169,raw,1.3170399509369827e-6,759278.4101109228
268.38,-1,26.4122,raw,1.3168056279176503e-6,759413.5222381791
268.39,-1,26.4217,raw,1.3172792595524712e-6,759140.4728711338
268.41,-1,26.4503,raw,1.31870514005309e-6,758319.6346377635
268.44,-1,26.4646,raw,1.3194180803033995e-6,757909.8808241665
268.47,-1,26.4789,raw,1.320131020553709e-6,757500.5695878316
268.47,-1,26.4312,raw,1.3177528911872921e-6,758867.6197849222
268.48,-1,26.4312,raw,1.3177528911872921e-6,758867.6197849222
268.48,-1,26.4598,raw,1.319178771687911e-6,758047.3711841826
268.49,-1,26.4932,raw,1.3208439608040184e-6,757091.700212101
268.5,-1,26.4694,raw,1.319657388918888e-6,757772.4403295591
268.52,-1,26.436,raw,1.3179921998027807e-6,758729.8317468314
268.55,-1,26.4741,raw,1.3198917119382204e-6,757637.9114704272
268.55,-1,26.4312,raw,1.3177528911872921e-6,758867.6197849222
268.56,-1,26.4646,raw,1.3194180803033995e-6,757909.8808241665
268.56,-1,26.4455,raw,1.3184658314376016e-6,758457.2737161043
268.64,-1,26.4789,raw,1.320131020553709e-6,757500.5695878316
268.64,-1,26.4646,raw,1.3194180803033995e-6,757909.8808241665
268.68,-1,26.4837,raw,1.3203703291691973e-6,757363.277489899
268.68,-1,26.4837,raw,1.3203703291691973e-6,757363.277489899
268.7,-1,26.498,raw,1.321083269419507e-6,756954.556270633
268.77,-1,26.4932,raw,1.3208439608040184e-6,757091.700212101
268.77,-1,26.4837,raw,1.3203703291691973e-6,757363.277489899
268.81,-1,26.4741,raw,1.3198917119382204e-6,757637.9114704272
268.83,-1,26.4646,raw,1.3194180803033995e-6,757909.8808241665
268.87,-1,26.5028,raw,1.3213225780349953e-6,756817.4620062497
268.93,-1,26.5218,raw,1.322269841304637e-6,756275.2841835485
268.93,-1,26.4789,raw,1.320131020553709e-6,757500.5695878316
268.94,-1,26.4932,raw,1.3208439608040184e-6,757091.700212101
268.96,-1,26.5171,raw,1.3220355182853045e-6,756409.3295292185
269.01,-1,26.4885,raw,1.3206096377846858e-6,757226.0351495644
269.04,-1,26.5314,raw,1.3227484585356142e-6,756001.6370059339
269.06,-1,26.5171,raw,1.3220355182853045e-6,756409.3295292185
269.09,-1,26.4789,raw,1.320131020553709e-6,757500.5695878316
269.1,-1,26.5314,raw,1.3227484585356142e-6,756001.6370059339
269.1,-1,26.4789,raw,1.320131020553709e-6,757500.5695878316
269.14,-1,26.5028,raw,1.3213225780349953e-6,756817.4620062497
269.15,-1,26.4932,raw,1.3208439608040184e-6,757091.700212101
269.19,-1,26.5171,raw,1.3220355182853045e-6,756409.3295292185
269.19,-1,26.5075,raw,1.3215569010543279e-6,756683.2719818631
269.21,-1,26.5123,raw,1.3217962096698162e-6,756546.2759571684
269.21,-1,26.5266,raw,1.3225091499201254e-6,756138.4358364524
269.24,-1,26.5504,raw,1.323695721805256e-6,755460.6270360987
269.25,-1,26.5218,raw,1.322269841304637e-6,756275.2841835485
269.28,-1,26.5075,raw,1.3215569010543279e-6,756683.2719818631
269.29,-1,26.5409,raw,1.323222090170435e-6,755731.035196969
269.3,-1,26.5314,raw,1.3227484585356142e-6,756001.6370059339
269.33,-1,26.5409,raw,1.323222090170435e-6,755731.035196969
269.33,-1,26.498,raw,1.321083269419507e-6,756954.556270633
269.35,-1,26.56,raw,1.3241743390362328e-6,755187.568978134
269.35,-1,26.5314,raw,1.3227484585356142e-6,756001.6370059339
269.36,-1,26.5409,raw,1.323222090170435e-6,755731.035196969
269.39,-1,26.5361,raw,1.3229827815549465e-6,755867.7361051261
269.42,-1,26.5695,raw,1.324647970671054e-6,754917.5495232968
269.46,-1,26.5314,raw,1.3227484585356142e-6,756001.6370059339
269.47,-1,26.5457,raw,1.3234613987859234e-6,755594.3837253958
269.48,-1,26.5314,raw,1.3227484585356142e-6,756001.6370059339
269.53,-1,26.5552,raw,1.3239350304207443e-6,755324.0733287355
269.56,-1,26.5647,raw,1.3244086620555654e-6,755053.9562674991
269.66,-1,26.5743,raw,1.3248872792865425e-6,754781.1920562059
269.66,-1,26.5838,raw,1.3253609109213634e-6,754511.4630737229
269.67,-1,26.5457,raw,1.3234613987859234e-6,755594.3837253958
269.69,-1,26.5647,raw,1.3244086620555654e-6,755053.9562674991
269.7,-1,26.5743,raw,1.3248872792865425e-6,754781.1920562059
269.71,-1,26.5743,raw,1.3248872792865425e-6,754781.1920562059
269.73,-1,26.6029,raw,1.3263131597871614e-6,753969.7488641927
269.74,-1,26.56,raw,1.3241743390362328e-6,755187.568978134
269.78,-1,26.5981,raw,1.3260738511716726e-6,754105.8132746037
269.78,-1,26.5886,raw,1.3256002195368517e-6,754375.2522531926
269.79,-1,26.5791,raw,1.3251265879020308e-6,754644.8838395294
269.79,-1,26.5647,raw,1.3244086620555654e-6,755053.9562674991
269.8,-1,26.5743,raw,1.3248872792865425e-6,754781.1920562059
269.81,-1,26.5838,raw,1.3253609109213634e-6,754511.4630737229
269.83,-1,26.5934,raw,1.3258395281523403e-6,754239.0906036549
269.86,-1,26.5838,raw,1.3253609109213634e-6,754511.4630737229
269.86,-1,26.6124,raw,1.3267867914219823e-6,753700.5994220452
269.87,-1,26.5695,raw,1.324647970671054e-6,754917.5495232968
269.97,-1,26.5838,raw,1.3253609109213634e-6,754511.4630737229
269.98,-1,26.5934,raw,1.3258395281523403e-6,754239.0906036549
269.98,-1,26.6029,raw,1.3263131597871614e-6,753969.7488641927
269.99,-1,26.6077,raw,1.3265524684026497e-6,753833.7335455238
270.02,-1,26.6315,raw,1.32773904028778e-6,753160.048516202
270.05,-1,26.5934,raw,1.3258395281523403e-6,754239.0906036549
270.06,-1,26.5743,raw,1.3248872792865425e-6,754781.1920562059
270.08,-1,26.5981,raw,1.3260738511716726e-6,754105.8132746037
270.08,-1,26.6077,raw,1.3265524684026497e-6,753833.7335455238
270.09,-1,26.6172,raw,1.3270261000374706e-6,753564.6811858211
270.1,-1,26.6124,raw,1.3267867914219823e-6,753700.5994220452
270.14,-1,26.5886,raw,1.3256002195368517e-6,754375.2522531926
270.15,-1,26.6315,raw,1.32773904028778e-6,753160.048516202
270.17,-1,26.5838,raw,1.3253609109213634e-6,754511.4630737229
270.23,-1,26.622,raw,1.3272654086529591e-6,753428.8119622581
270.25,-1,26.6363,raw,1.3279783489032686e-6,753024.3251524887
270.25,-1,26.6315,raw,1.32773904028778e-6,753160.048516202
270.26,-1,26.641,raw,1.328212671922601e-6,752891.4767485919
270.27,-1,26.6744,raw,1.3298778610387082e-6,751948.7535636879
270.27,-1,26.6315,raw,1.32773904028778e-6,753160.048516202
270.28,-1,26.6649,raw,1.3294042294038875e-6,752216.6530554862
270.28,-1,26.6697,raw,1.3296435380193758e-6,752081.2694578206
270.29,-1,26.6124,raw,1.3267867914219823e-6,753700.5994220452
270.29,-1,26.6172,raw,1.3270261000374706e-6,753564.6811858211
270.31,-1,26.641,raw,1.328212671922601e-6,752891.4767485919
270.32,-1,26.641,raw,1.328212671922601e-6,752891.4767485919
270.33,-1,26.641,raw,1.328212671922601e-6,752891.4767485919
270.35,-1,26.641,raw,1.328212671922601e-6,752891.4767485919
270.38,-1,26.6601,raw,1.329164920788399e-6,752352.0854032518
270.39,-1,26.6697,raw,1.3296435380193758e-6,752081.2694578206
270.39,-1,26.6601,raw,1.329164920788399e-6,752352.0854032518
270.42,-1,26.6601,raw,1.329164920788399e-6,752352.0854032518
270.44,-1,26.6649,raw,1.3294042294038875e-6,752216.6530554862
270.54,-1,26.6887,raw,1.3305908012890176e-6,751545.8539404031
270.57,-1,26.6506,raw,1.328691289153578e-6,752620.2724163522
270.6,-1,26.684,raw,1.3303564782696854e-6,751678.227854116
270.6,-1,26.6792,raw,1.330117169654197e-6,751813.4663730259
270.63,-1,26.6601,raw,1.329164920788399e-6,752352.0854032518
270.64,-1,26.6649,raw,1.3294042294038875e-6,752216.6530554862
270.64,-1,26.684,raw,1.3303564782696854e-6,751678.227854116
270.64,-1,26.6744,raw,1.3298778610387082e-6,751948.7535636879
270.64,-1,26.684,raw,1.3303564782696854e-6,751678.227854116
270.66,-1,26.684,raw,1.3303564782696854e-6,751678.227854116
270.7,-1,26.6601,raw,1.329164920788399e-6,752352.0854032518
270.71,-1,26.6649,raw,1.3294042294038875e-6,752216.6530554862
270.73,-1,26.7078,raw,1.3315430501548156e-6,751008.3882633252
270.73,-1,26.6792,raw,1.330117169654197e-6,751813.4663730259
270.76,-1,26.6792,raw,1.330117169654197e-6,751813.4663730259
270.79,-1,26.6983,raw,1.3310694185199947e-6,751275.6180003684
270.83,-1,26.7078,raw,1.3315430501548156e-6,751008.3882633252
270.86,-1,26.684,raw,1.3303564782696854e-6,751678.227854116
270.86,-1,26.6983,raw,1.3310694185199947e-6,751275.6180003684
270.97,-1,26.6935,raw,1.3308301099045061e-6,751410.7116735998
270.98,-1,26.6887,raw,1.3305908012890176e-6,751545.8539404031
271.0,-1,26.7173,raw,1.3320166817896367e-6,750741.3485666304
271.02,-1,26.684,raw,1.3303564782696854e-6,751678.227854116
271.02,-1,26.7126,raw,1.3317823587703039e-6,750873.439203194
271.03,-1,26.7221,raw,1.332255990405125e-6,750606.495449805
271.04,-1,26.7126,raw,1.3317823587703039e-6,750873.439203194
271.07,-1,26.7173,raw,1.3320166817896367e-6,750741.3485666304
271.08,-1,26.7078,raw,1.3315430501548156e-6,751008.3882633252
271.1,-1,26.7078,raw,1.3315430501548156e-6,751008.3882633252
271.13,-1,26.7269,raw,1.3324952990206135e-6,750471.690770693
271.14,-1,26.7173,raw,1.3320166817896367e-6,750741.3485666304
271.19,-1,26.6983,raw,1.3310694185199947e-6,751275.6180003684
271.19,-1,26.7364,raw,1.3329689306554345e-6,750205.0325421237
271.2,-1,26.7269,raw,1.3324952990206135e-6,750471.690770693
271.22,-1,26.7126,raw,1.3317823587703039e-6,750873.439203194
271.23,-1,26.7364,raw,1.3329689306554345e-6,750205.0325421237
271.25,-1,26.7507,raw,1.3336818709057437e-6,749803.9988508427
271.25,-1,26.6887,raw,1.3305908012890176e-6,751545.8539404031
271.27,-1,26.765,raw,1.3343948111560533e-6,749403.3936879968
271.3,-1,26.7316,raw,1.332729622039946e-6,750339.7414318349
271.31,-1,26.7507,raw,1.3336818709057437e-6,749803.9988508427
271.35,-1,26.7316,raw,1.332729622039946e-6,750339.7414318349
271.41,-1,26.765,raw,1.3343948111560533e-6,749403.3936879968
271.42,-1,26.7221,raw,1.332255990405125e-6,750606.495449805
271.44,-1,26.7555,raw,1.3339211795212324e-6,749669.4822395109
271.45,-1,26.7221,raw,1.332255990405125e-6,750606.495449805
271.49,-1,26.7603,raw,1.3341604881367208e-6,749535.0138847186
271.52,-1,26.7603,raw,1.3341604881367208e-6,749535.0138847186
271.55,-1,26.7746,raw,1.3348734283870302e-6,749134.6960200801
271.55,-1,26.7841,raw,1.335347060021851e-6,748868.9869011554
271.6,-1,26.7841,raw,1.335347060021851e-6,748868.9869011554
271.61,-1,26.7364,raw,1.3329689306554345e-6,750205.0325421237
271.62,-1,26.7603,raw,1.3341604881367208e-6,749535.0138847186
271.63,-1,26.7698,raw,1.3346341197715419e-6,749269.0207644149
271.64,-1,26.7841,raw,1.335347060021851e-6,748868.9869011554
271.64,-1,26.7793,raw,1.3351077514063628e-6,749003.2163670908
271.72,-1,26.7793,raw,1.3351077514063628e-6,749003.2163670908
271.74,-1,26.765,raw,1.3343948111560533e-6,749403.3936879968
271.75,-1,26.7507,raw,1.3336818709057437e-6,749803.9988508427
271.76,-1,26.7889,raw,1.3355863686373398e-6,748734.8055373394
271.77,-1,26.7841,raw,1.335347060021851e-6,748868.9869011554
271.8,-1,26.7841,raw,1.335347060021851e-6,748868.9869011554
271.82,-1,26.8032,raw,1.336299308887649e-6,748335.3417524488
271.84,-1,26.7841,raw,1.335347060021851e-6,748868.9869011554
271.87,-1,26.7889,raw,1.3355863686373398e-6,748734.8055373394
271.9,-1,26.7746,raw,1.3348734283870302e-6,749134.6960200801
271.93,-1,26.7793,raw,1.3351077514063628e-6,749003.2163670908
271.94,-1,26.8175,raw,1.3370122491379585e-6,747936.3039828185
271.97,-1,26.8032,raw,1.336299308887649e-6,748335.3417524488
271.97,-1,26.8222,raw,1.3372465721572909e-6,747805.2446130159
271.99,-1,26.8127,raw,1.33677294052247e-6,748070.1992734501
271.99,-1,26.8079,raw,1.3365336319069817e-6,748204.1425124398
272.02,-1,26.7793,raw,1.3351077514063628e-6,749003.2163670908
272.04,-1,26.8365,raw,1.3379595124076003e-6,747406.7718241662
272.04,-1,26.7841,raw,1.335347060021851e-6,748868.9869011554
272.13,-1,26.8079,raw,1.3365336319069817e-6,748204.1425124398
272.17,-1,26.7936,raw,1.3358206916566722e-6,748603.4662030946
272.18,-1,26.8175,raw,1.3370122491379585e-6,747936.3039828185
272.18,-1,26.8222,raw,1.3372465721572909e-6,747805.2446130159
272.21,-1,26.827,raw,1.3374858807727796e-6,747671.4441443036
272.21,-1,26.8222,raw,1.3372465721572909e-6,747805.2446130159
272.24,-1,26.8318,raw,1.337725189388268e-6,747537.6915473145
272.24,-1,26.8175,raw,1.3370122491379585e-6,747936.3039828185
272.28,-1,26.8604,raw,1.3391510698888866e-6,746741.7399614018
272.28,-1,26.8413,raw,1.3381988210230889e-6,747273.1138975845
272.28,-1,26.7936,raw,1.3358206916566722e-6,748603.4662030946
272.32,-1,26.827,raw,1.3374858807727796e-6,747671.4441443036
272.35,-1,26.8461,raw,1.3384381296385772e-6,747139.5037662542
272.36,-1,26.8652,raw,1.3393903785043752e-6,746608.3197615963
272.37,-1,26.8747,raw,1.339864010139196e-6,746344.3994559655
272.37,-1,26.8318,raw,1.337725189388268e-6,747537.6915473145
272.43,-1,26.8556,raw,1.338911761273398e-6,746875.2078545718
272.45,-1,26.8461,raw,1.3384381296385772e-6,747139.5037662542
272.49,-1,26.8461,raw,1.3384381296385772e-6,747139.5037662542
272.51,-1,26.827,raw,1.3374858807727796e-6,747671.4441443036
272.51,-1,26.8795,raw,1.3401033187546846e-6,746211.121191214
272.53,-1,26.8795,raw,1.3401033187546846e-6,746211.121191214
272.54,-1,26.8699,raw,1.3396247015237077e-6,746477.7253379892
272.55,-1,26.8842,raw,1.340337641774017e-6,746080.665672002
272.61,-1,26.8795,raw,1.3401033187546846e-6,746211.121191214
272.71,-1,26.8604,raw,1.3391510698888866e-6,746741.7399614018
272.73,-1,26.9033,raw,1.341289890639815e-6,745550.9856433686
272.73,-1,26.889,raw,1.3405769503895055e-6,745947.4815745932
272.74,-1,26.8795,raw,1.3401033187546846e-6,746211.121191214
272.74,-1,26.8652,raw,1.3393903785043752e-6,746608.3197615963
272.8,-1,26.8604,raw,1.3391510698888866e-6,746741.7399614018
272.8,-1,26.8508,raw,1.3386724526579098e-6,747008.7234666839
272.85,-1,26.9081,raw,1.3415291992553035e-6,745417.9905700973
272.9,-1,26.9033,raw,1.341289890639815e-6,745550.9856433686
272.9,-1,26.8938,raw,1.340816259004994e-6,745814.3450185261
272.9,-1,26.8747,raw,1.339864010139196e-6,746344.3994559655
272.91,-1,26.9224,raw,1.342242139505613e-6,745022.0571739234
272.94,-1,26.8795,raw,1.3401033187546846e-6,746211.121191214
272.97,-1,26.9176,raw,1.3420028308901244e-6,745154.9109898072
272.99,-1,26.8747,raw,1.339864010139196e-6,746344.3994559655
273.01,-1,26.8842,raw,1.340337641774017e-6,746080.665672002
273.02,-1,26.8842,raw,1.340337641774017e-6,746080.665672002
273.02,-1,26.9128,raw,1.341763522274636e-6,745287.8121956553
273.04,-1,26.9081,raw,1.3415291992553035e-6,745417.9905700973
273.08,-1,26.9271,raw,1.3424764625249453e-6,744892.0170407967
273.08,-1,26.8985,raw,1.3410505820243264e-6,745684.0281822123
273.09,-1,26.8699,raw,1.3396247015237077e-6,746477.7253379892
273.13,-1,26.9081,raw,1.3415291992553035e-6,745417.9905700973
273.13,-1,26.9176,raw,1.3420028308901244e-6,745154.9109898072
273.14,-1,26.9414,raw,1.343189402775255e-6,744496.6420475265
273.19,-1,26.9176,raw,1.3420028308901244e-6,745154.9109898072
273.19,-1,26.8985,raw,1.3410505820243264e-6,745684.0281822123
273.22,-1,26.9224,raw,1.342242139505613e-6,745022.0571739234
273.23,-1,26.9176,raw,1.3420028308901244e-6,745154.9109898072
273.29,-1,26.9701,raw,1.3446202688720296e-6,743704.3923477939
273.3,-1,26.9414,raw,1.343189402775255e-6,744496.6420475265
273.32,-1,26.9558,raw,1.3439073286217201e-6,744098.9260960252
273.32,-1,26.9414,raw,1.343189402775255e-6,744496.6420475265
273.32,-1,26.9081,raw,1.3415291992553035e-6,745417.9905700973
273.33,-1,26.9271,raw,1.3424764625249453e-6,744892.0170407967
273.34,-1,26.9319,raw,1.3427157711404338e-6,744759.2569428534
273.35,-1,26.9462,raw,1.3434287113907433e-6,744364.0228328757
273.35,-1,26.9081,raw,1.3415291992553035e-6,745417.9905700973
273.37,-1,26.9605,raw,1.3441416516410527e-6,743969.2079916631
273.37,-1,26.9033,raw,1.341289890639815e-6,745550.9856433686
273.38,-1,26.951,raw,1.3436680200062318e-6,744231.4508574536
273.38,-1,26.951,raw,1.3436680200062318e-6,744231.4508574536
273.38,-1,26.951,raw,1.3436680200062318e-6,744231.4508574536
273.39,-1,26.9748,raw,1.344854591891362e-6,743574.8117524221
273.39,-1,26.9081,raw,1.3415291992553035e-6,745417.9905700973
273.39,-1,26.9176,raw,1.3420028308901244e-6,745154.9109898072
273.41,-1,26.951,raw,1.3436680200062318e-6,744231.4508574536
273.41,-1,26.9176,raw,1.3420028308901244e-6,745154.9109898072
273.41,-1,26.951,raw,1.3436680200062318e-6,744231.4508574536
273.46,-1,26.9987,raw,1.3460461493726482e-6,742916.5786522772
273.46,-1,26.9605,raw,1.3441416516410527e-6,743969.2079916631
273.5,-1,26.9748,raw,1.344854591891362e-6,743574.8117524221
273.51,-1,26.9891,raw,1.3455675321416714e-6,743180.8334497719
273.53,-1,26.9939,raw,1.34580684075716e-6,743048.6825564011
273.54,-1,26.9558,raw,1.3439073286217201e-6,744098.9260960252
273.57,-1,26.9796,raw,1.3450939005068507e-6,743442.5207215538
273.58,-1,26.9748,raw,1.344854591891362e-6,743574.8117524221
273.62,-1,26.9844,raw,1.3453332091223392e-6,743310.276754689
273.67,-1,26.9844,raw,1.3453332091223392e-6,743310.276754689
273.67,-1,26.9844,raw,1.3453332091223392e-6,743310.276754689
273.68,-1,26.9844,raw,1.3453332091223392e-6,743310.276754689
273.7,-1,26.9748,raw,1.344854591891362e-6,743574.8117524221
273.74,-1,26.9701,raw,1.3446202688720296e-6,743704.3923477939
273.85,-1,26.9844,raw,1.3453332091223392e-6,743310.276754689
273.85,-1,27.0034,raw,1.3462804723919808e-6,742787.2724197411
273.86,-1,27.0273,raw,1.3474720298732673e-6,742130.4322688258
273.86,-1,27.0177,raw,1.3469934126422903e-6,742394.1279997645
273.86,-1,26.9701,raw,1.3446202688720296e-6,743704.3923477939
273.89,-1,26.9939,raw,1.34580684075716e-6,743048.6825564011
273.91,-1,26.9939,raw,1.34580684075716e-6,743048.6825564011
273.94,-1,26.9987,raw,1.3460461493726482e-6,742916.5786522772
273.96,-1,27.013,raw,1.346759089622958e-6,742523.2973775306
274.03,-1,27.0464,raw,1.348424278739065e-6,741606.3443585555
274.03,-1,27.0607,raw,1.3491372189893745e-6,741214.4487045507
274.04,-1,27.0225,raw,1.3472327212577788e-6,742262.2567141913
274.05,-1,27.0416,raw,1.3481849701235766e-6,741737.9826659383
274.06,-1,26.9939,raw,1.34580684075716e-6,743048.6825564011
274.06,-1,27.0177,raw,1.3469934126422903e-6,742394.1279997645
274.1,-1,27.0559,raw,1.3488979103738862e-6,741345.9479100393
274.11,-1,26.9891,raw,1.3455675321416714e-6,743180.8334497719
274.12,-1,27.0177,raw,1.3469934126422903e-6,742394.1279997645
274.14,-1,27.0607,raw,1.3491372189893745e-6,741214.4487045507
274.14,-1,27.0177,raw,1.3469934126422903e-6,742394.1279997645
274.14,-1,27.0082,raw,1.3465197810074694e-6,742655.2614413118
274.14,-1,27.013,raw,1.346759089622958e-6,742523.2973775306
274.16,-1,27.0082,raw,1.3465197810074694e-6,742655.2614413118
274.18,-1,27.0416,raw,1.3481849701235766e-6,741737.9826659383
274.22,-1,27.032,raw,1.3477063528925997e-6,742001.3995286785
274.23,-1,27.0416,raw,1.3481849701235766e-6,741737.9826659383
274.23,-1,27.0273,raw,1.3474720298732673e-6,742130.4322688258
274.24,-1,27.0416,raw,1.3481849701235766e-6,741737.9826659383
274.26,-1,27.0797,raw,1.3500844822590164e-6,740694.3884924588
274.3,-1,27.0225,raw,1.3472327212577788e-6,742262.2567141913
274.3,-1,27.0416,raw,1.3481849701235766e-6,741737.9826659383
274.36,-1,27.0559,raw,1.3488979103738862e-6,741345.9479100393
274.37,-1,27.0845,raw,1.3503237908745049e-6,740563.1203108507
274.38,-1,27.0607,raw,1.3491372189893745e-6,741214.4487045507
274.39,-1,27.094,raw,1.350797422509326e-6,740303.4558226631
274.4,-1,27.0464,raw,1.348424278739065e-6,741606.3443585555
274.4,-1,27.0559,raw,1.3488979103738862e-6,741345.9479100393
274.42,-1,27.0416,raw,1.3481849701235766e-6,741737.9826659383
274.43,-1,27.0416,raw,1.3481849701235766e-6,741737.9826659383
274.43,-1,27.0416,raw,1.3481849701235766e-6,741737.9826659383
274.46,-1,27.0702,raw,1.3496108506241955e-6,740954.327343693
274.47,-1,27.075,raw,1.349850159239684e-6,740822.9670197318
274.47,-1,27.0273,raw,1.3474720298732673e-6,742130.4322688258
274.48,-1,27.0559,raw,1.3488979103738862e-6,741345.9479100393
274.5,-1,27.0845,raw,1.3503237908745049e-6,740563.1203108507
274.54,-1,27.1083,raw,1.3515103627596355e-6,739912.9355975562
274.57,-1,27.1083,raw,1.3515103627596355e-6,739912.9355975562
274.59,-1,27.0845,raw,1.3503237908745049e-6,740563.1203108507
274.59,-1,27.0797,raw,1.3500844822590164e-6,740694.3884924588
274.6,-1,27.0845,raw,1.3503237908745049e-6,740563.1203108507
274.66,-1,27.075,raw,1.349850159239684e-6,740822.9670197318
274.67,-1,27.0607,raw,1.3491372189893745e-6,741214.4487045507
274.68,-1,27.1226,raw,1.3522233030099447e-6,739522.8271647717
274.69,-1,27.1036,raw,1.3512760397403029e-6,740041.2429367034
274.7,-1,27.1179,raw,1.3519889799906123e-6,739650.9992314758
274.72,-1,27.0654,raw,1.3493715420087071e-6,741085.7342606883
274.72,-1,27.1131,raw,1.3517496713751238e-6,739781.9442284075
274.73,-1,27.0559,raw,1.3488979103738862e-6,741345.9479100393
274.75,-1,27.0893,raw,1.3505630994899934e-6,740431.8986485157
274.75,-1,27.075,raw,1.349850159239684e-6,740822.9670197318
274.86,-1,27.094,raw,1.350797422509326e-6,740303.4558226631
274.87,-1,27.1131,raw,1.3517496713751238e-6,739781.9442284075
274.91,-1,27.1083,raw,1.3515103627596355e-6,739912.9355975562
274.93,-1,27.0845,raw,1.3503237908745049e-6,740563.1203108507
274.96,-1,27.1131,raw,1.3517496713751238e-6,739781.9442284075
274.99,-1,27.1274,raw,1.3524626116254334e-6,739391.9738736197
275.02,-1,27.1083,raw,1.3515103627596355e-6,739912.9355975562
275.02,-1,27.0797,raw,1.3500844822590164e-6,740694.3884924588
275.03,-1,27.1322,raw,1.3527019202409218e-6,739261.1668813895
275.04,-1,27.1513,raw,1.3536541691067195e-6,738741.1222320566
275.05,-1,27.094,raw,1.350797422509326e-6,740303.4558226631
275.08,-1,27.1274,raw,1.3524626116254334e-6,739391.9738736197
275.12,-1,27.1083,raw,1.3515103627596355e-6,739912.9355975562
275.12,-1,27.137,raw,1.3529412288564103e-6,739130.4061635123
275.13,-1,27.1083,raw,1.3515103627596355e-6,739912.9355975562
275.14,-1,27.1179,raw,1.3519889799906123e-6,739650.9992314758
