# Flat substrate index of 4.8 without absorption.
# Homogeneous conductivity across sample.
cond,freq,param,value
5000.0,2.48,s11.real,-0.0519
5000.0,2.5,s11.real,-0.0057
5000.0,2.52,s11.real,0.0408
5000.0,2.54,s11.real,0.0875
5000.0,2.56,s11.real,0.1342
5000.0,2.58,s11.real,0.1807
5000.0,2.6,s11.real,0.2267
5000.0,2.62,s11.real,0.272
5000.0,2.64,s11.real,0.3163
5000.0,2.66,s11.real,0.3594
5000.0,2.68,s11.real,0.4009
5000.0,2.7,s11.real,0.4407
5000.0,2.72,s11.real,0.4786
5000.0,2.74,s11.real,0.5144
5000.0,2.76,s11.real,0.5478
5000.0,2.78,s11.real,0.5786
5000.0,2.8,s11.real,0.607
5000.0,2.82,s11.real,0.6327
5000.0,2.84,s11.real,0.6556
5000.0,2.86,s11.real,0.6757
5000.0,2.88,s11.real,0.6928
5000.0,2.9,s11.real,0.7071
5000.0,2.92,s11.real,0.7184
5000.0,2.94,s11.real,0.7268
5000.0,2.96,s11.real,0.7323
5000.0,2.98,s11.real,0.7349
5000.0,3.0,s11.real,0.7345
20000.0,0.5,s11.real,-0.0286
20000.0,0.52,s11.real,0.0119
20000.0,0.54,s11.real,0.0523
20000.0,0.56,s11.real,0.0925
20000.0,0.58,s11.real,0.1323
20000.0,0.6,s11.real,0.1718
20000.0,0.62,s11.real,0.2106
20000.0,0.64,s11.real,0.2488
20000.0,0.66,s11.real,0.2861
20000.0,0.68,s11.real,0.3285
20000.0,0.7,s11.real,0.3581
20000.0,0.72,s11.real,0.3923
20000.0,0.74,s11.real,0.4255
20000.0,0.76,s11.real,0.4574
20000.0,0.78,s11.real,0.4881
20000.0,0.8,s11.real,0.5175
20000.0,0.82,s11.real,0.5457
20000.0,0.84,s11.real,0.5727
20000.0,0.86,s11.real,0.5987
20000.0,0.88,s11.real,0.6237
20000.0,0.9,s11.real,0.6477
20000.0,0.92,s11.real,0.6708
20000.0,0.94,s11.real,0.6926
20000.0,0.96,s11.real,0.7125
20000.0,0.98,s11.real,0.7288
20000.0,1.0,s11.real,0.7398
20000.0,1.02,s11.real,0.7434
20000.0,1.04,s11.real,0.7415
20000.0,1.06,s11.real,0.7232
20000.0,1.08,s11.real,0.7117
20000.0,1.1,s11.real,0.6912
20000.0,1.12,s11.real,0.6693
20000.0,1.14,s11.real,0.6465
20000.0,1.16,s11.real,0.6231
20000.0,1.18,s11.real,0.5989
20000.0,1.2,s11.real,0.5739
20000.0,1.22,s11.real,0.5479
20000.0,1.24,s11.real,0.5207
20000.0,1.26,s11.real,0.4923
20000.0,1.28,s11.real,0.4625
20000.0,1.3,s11.real,0.4314
20000.0,1.32,s11.real,0.3988
20000.0,1.34,s11.real,0.3649
20000.0,1.36,s11.real,0.3296
20000.0,1.38,s11.real,0.2929
20000.0,1.4,s11.real,0.2549
20000.0,1.42,s11.real,0.2157
20000.0,1.44,s11.real,0.1754
20000.0,1.46,s11.real,0.134
20000.0,1.48,s11.real,0.0918
20000.0,1.5,s11.real,0.0488
20000.0,1.52,s11.real,0.0054
20000.0,1.54,s11.real,-0.0385
20000.0,1.56,s11.real,-0.0825
20000.0,1.58,s11.real,-0.1266
20000.0,1.6,s11.real,-0.1706
20000.0,1.62,s11.real,-0.2143
20000.0,1.64,s11.real,-0.2576
20000.0,1.66,s11.real,-0.3004
20000.0,1.68,s11.real,-0.3425
20000.0,1.7,s11.real,-0.3839
20000.0,1.72,s11.real,-0.4243
20000.0,1.74,s11.real,-0.4637
20000.0,1.76,s11.real,-0.5017
20000.0,1.78,s11.real,-0.5383
20000.0,1.8,s11.real,-0.5731
20000.0,1.82,s11.real,-0.6059
20000.0,1.84,s11.real,-0.6363
20000.0,1.86,s11.real,-0.664
20000.0,1.88,s11.real,-0.6885
20000.0,1.9,s11.real,-0.7097
20000.0,1.92,s11.real,-0.727
20000.0,1.94,s11.real,-0.7405
20000.0,1.96,s11.real,-0.75
20000.0,1.98,s11.real,-0.7555
20000.0,2.0,s11.real,-0.7571
20000.0,2.02,s11.real,-0.7553
20000.0,2.04,s11.real,-0.7501
20000.0,2.06,s11.real,-0.7418
20000.0,2.08,s11.real,-0.7307
20000.0,2.1,s11.real,-0.7167
20000.0,2.12,s11.real,-0.7002
20000.0,2.14,s11.real,-0.6811
20000.0,2.16,s11.real,-0.6593
20000.0,2.18,s11.real,-0.6351
20000.0,2.2,s11.real,-0.6083
20000.0,2.22,s11.real,-0.5791
20000.0,2.24,s11.real,-0.5475
20000.0,2.26,s11.real,-0.5136
20000.0,2.28,s11.real,-0.4778
20000.0,2.3,s11.real,-0.44
20000.0,2.32,s11.real,-0.4006
20000.0,2.34,s11.real,-0.3598
20000.0,2.36,s11.real,-0.3178
20000.0,2.38,s11.real,-0.2748
20000.0,2.4,s11.real,-0.2312
20000.0,2.42,s11.real,-0.1869
20000.0,2.44,s11.real,-0.1421
20000.0,2.46,s11.real,-0.0967
20000.0,2.48,s11.real,-0.051
20000.0,2.5,s11.real,-0.0048
20000.0,2.52,s11.real,0.0417
20000.0,2.54,s11.real,0.0883
20000.0,2.56,s11.real,0.1349
20000.0,2.58,s11.real,0.1813
20000.0,2.6,s11.real,0.2272
20000.0,2.62,s11.real,0.2723
20000.0,2.64,s11.real,0.3165
20000.0,2.66,s11.real,0.3594
20000.0,2.68,s11.real,0.4009
20000.0,2.7,s11.real,0.4406
20000.0,2.72,s11.real,0.4784
20000.0,2.74,s11.real,0.5141
20000.0,2.76,s11.real,0.5475
20000.0,2.78,s11.real,0.5784
20000.0,2.8,s11.real,0.6068
20000.0,2.82,s11.real,0.6326
20000.0,2.84,s11.real,0.6555
20000.0,2.86,s11.real,0.6757
20000.0,2.88,s11.real,0.693
20000.0,2.9,s11.real,0.7074
20000.0,2.92,s11.real,0.7189
20000.0,2.94,s11.real,0.7274
20000.0,2.96,s11.real,0.7331
20000.0,2.98,s11.real,0.7358
20000.0,3.0,s11.real,0.7355
40000.0,0.5,s11.real,-0.0277
40000.0,0.52,s11.real,0.0133
40000.0,0.54,s11.real,0.0543
40000.0,0.56,s11.real,0.0952
40000.0,0.58,s11.real,0.1357
40000.0,0.6,s11.real,0.1758
40000.0,0.62,s11.real,0.2154
40000.0,0.64,s11.real,0.2542
40000.0,0.66,s11.real,0.2923
40000.0,0.68,s11.real,0.3352
40000.0,0.7,s11.real,0.3657
40000.0,0.72,s11.real,0.4007
40000.0,0.74,s11.real,0.4346
40000.0,0.76,s11.real,0.4672
40000.0,0.78,s11.real,0.4985
40000.0,0.8,s11.real,0.5284
40000.0,0.82,s11.real,0.5568
40000.0,0.84,s11.real,0.5837
40000.0,0.86,s11.real,0.6091
40000.0,0.88,s11.real,0.6326
40000.0,0.9,s11.real,0.6541
40000.0,0.92,s11.real,0.6735
40000.0,0.94,s11.real,0.6903
40000.0,0.96,s11.real,0.7041
40000.0,0.98,s11.real,0.7145
40000.0,1.0,s11.real,0.7211
40000.0,1.02,s11.real,0.7235
40000.0,1.04,s11.real,0.7242
40000.0,1.06,s11.real,0.7108
40000.0,1.08,s11.real,0.7083
40000.0,1.1,s11.real,0.6953
40000.0,1.12,s11.real,0.6797
40000.0,1.14,s11.real,0.6615
40000.0,1.16,s11.real,0.6411
40000.0,1.18,s11.real,0.6185
40000.0,1.2,s11.real,0.594
40000.0,1.22,s11.real,0.5677
40000.0,1.24,s11.real,0.5396
40000.0,1.26,s11.real,0.5098
40000.0,1.28,s11.real,0.4784
40000.0,1.3,s11.real,0.4454
40000.0,1.32,s11.real,0.4108
40000.0,1.34,s11.real,0.3747
40000.0,1.36,s11.real,0.3372
40000.0,1.38,s11.real,0.2982
40000.0,1.4,s11.real,0.258
40000.0,1.42,s11.real,0.2166
40000.0,1.44,s11.real,0.1741
40000.0,1.46,s11.real,0.1307
40000.0,1.48,s11.real,0.0866
40000.0,1.5,s11.real,0.0419
40000.0,1.52,s11.real,-0.0032
40000.0,1.54,s11.real,-0.0484
40000.0,1.56,s11.real,-0.0937
40000.0,1.58,s11.real,-0.1389
40000.0,1.6,s11.real,-0.1838
40000.0,1.62,s11.real,-0.2283
40000.0,1.64,s11.real,-0.2721
40000.0,1.66,s11.real,-0.3153
40000.0,1.68,s11.real,-0.3576
40000.0,1.7,s11.real,-0.399
40000.0,1.72,s11.real,-0.4391
40000.0,1.74,s11.real,-0.4779
40000.0,1.76,s11.real,-0.5151
40000.0,1.78,s11.real,-0.5506
40000.0,1.8,s11.real,-0.5841
40000.0,1.82,s11.real,-0.6154
40000.0,1.84,s11.real,-0.6441
40000.0,1.86,s11.real,-0.6699
40000.0,1.88,s11.real,-0.6925
40000.0,1.9,s11.real,-0.712
40000.0,1.92,s11.real,-0.7278
40000.0,1.94,s11.real,-0.74
40000.0,1.96,s11.real,-0.7484
40000.0,1.98,s11.real,-0.7532
40000.0,2.0,s11.real,-0.7543
40000.0,2.02,s11.real,-0.7523
40000.0,2.04,s11.real,-0.747
40000.0,2.06,s11.real,-0.7388
40000.0,2.08,s11.real,-0.7277
40000.0,2.1,s11.real,-0.7139
40000.0,2.12,s11.real,-0.6974
40000.0,2.14,s11.real,-0.6783
40000.0,2.16,s11.real,-0.6567
40000.0,2.18,s11.real,-0.6324
40000.0,2.2,s11.real,-0.6057
40000.0,2.22,s11.real,-0.5765
40000.0,2.24,s11.real,-0.545
40000.0,2.26,s11.real,-0.5112
40000.0,2.28,s11.real,-0.4755
40000.0,2.3,s11.real,-0.4379
40000.0,2.32,s11.real,-0.3986
40000.0,2.34,s11.real,-0.3579
40000.0,2.36,s11.real,-0.3161
40000.0,2.38,s11.real,-0.2732
40000.0,2.4,s11.real,-0.2297
40000.0,2.42,s11.real,-0.1855
40000.0,2.44,s11.real,-0.1406
40000.0,2.46,s11.real,-0.0953
40000.0,2.48,s11.real,-0.0495
40000.0,2.5,s11.real,-0.0034
40000.0,2.52,s11.real,0.0431
40000.0,2.54,s11.real,0.0897
40000.0,2.56,s11.real,0.1363
40000.0,2.58,s11.real,0.1825
40000.0,2.6,s11.real,0.2283
40000.0,2.62,s11.real,0.2733
40000.0,2.64,s11.real,0.3173
40000.0,2.66,s11.real,0.36
40000.0,2.68,s11.real,0.4014
40000.0,2.7,s11.real,0.4409
40000.0,2.72,s11.real,0.4786
40000.0,2.74,s11.real,0.5143
40000.0,2.76,s11.real,0.5476
40000.0,2.78,s11.real,0.5784
40000.0,2.8,s11.real,0.6069
40000.0,2.82,s11.real,0.6327
40000.0,2.84,s11.real,0.6558
40000.0,2.86,s11.real,0.676
40000.0,2.88,s11.real,0.6935
40000.0,2.9,s11.real,0.708
40000.0,2.92,s11.real,0.7197
40000.0,2.94,s11.real,0.7284
40000.0,2.96,s11.real,0.7342
40000.0,2.98,s11.real,0.737
40000.0,3.0,s11.real,0.7369
60000.0,0.5,s11.real,-0.0269
60000.0,0.52,s11.real,0.0147
60000.0,0.54,s11.real,0.0562
60000.0,0.56,s11.real,0.0976
60000.0,0.58,s11.real,0.1387
60000.0,0.6,s11.real,0.1794
60000.0,0.62,s11.real,0.2196
60000.0,0.64,s11.real,0.259
60000.0,0.66,s11.real,0.2977
60000.0,0.68,s11.real,0.3411
60000.0,0.7,s11.real,0.3722
60000.0,0.72,s11.real,0.4077
60000.0,0.74,s11.real,0.442
60000.0,0.76,s11.real,0.4749
60000.0,0.78,s11.real,0.5064
60000.0,0.8,s11.real,0.5363
60000.0,0.82,s11.real,0.5645
60000.0,0.84,s11.real,0.5909
60000.0,0.86,s11.real,0.6154
60000.0,0.88,s11.real,0.6377
60000.0,0.9,s11.real,0.6577
60000.0,0.92,s11.real,0.6752
60000.0,0.94,s11.real,0.6901
60000.0,0.96,s11.real,0.7021
60000.0,0.98,s11.real,0.7111
60000.0,1.0,s11.real,0.7168
60000.0,1.02,s11.real,0.7192
60000.0,1.04,s11.real,0.7203
60000.0,1.06,s11.real,0.7093
60000.0,1.08,s11.real,0.7084
60000.0,1.1,s11.real,0.6978
60000.0,1.12,s11.real,0.6845
60000.0,1.14,s11.real,0.6685
60000.0,1.16,s11.real,0.6498
60000.0,1.18,s11.real,0.6286
60000.0,1.2,s11.real,0.6051
60000.0,1.22,s11.real,0.5793
60000.0,1.24,s11.real,0.5513
60000.0,1.26,s11.real,0.5213
60000.0,1.28,s11.real,0.4893
60000.0,1.3,s11.real,0.4554
60000.0,1.32,s11.real,0.4198
60000.0,1.34,s11.real,0.3824
60000.0,1.36,s11.real,0.3434
60000.0,1.38,s11.real,0.303
60000.0,1.4,s11.real,0.2611
60000.0,1.42,s11.real,0.2181
60000.0,1.44,s11.real,0.174
60000.0,1.46,s11.real,0.1291
60000.0,1.48,s11.real,0.0835
60000.0,1.5,s11.real,0.0374
60000.0,1.52,s11.real,-0.0089
60000.0,1.54,s11.real,-0.0554
60000.0,1.56,s11.real,-0.1018
60000.0,1.58,s11.real,-0.1479
60000.0,1.6,s11.real,-0.1936
60000.0,1.62,s11.real,-0.2388
60000.0,1.64,s11.real,-0.2832
60000.0,1.66,s11.real,-0.3268
60000.0,1.68,s11.real,-0.3694
60000.0,1.7,s11.real,-0.4108
60000.0,1.72,s11.real,-0.4508
60000.0,1.74,s11.real,-0.4893
60000.0,1.76,s11.real,-0.5261
60000.0,1.78,s11.real,-0.5609
60000.0,1.8,s11.real,-0.5935
60000.0,1.82,s11.real,-0.6237
60000.0,1.84,s11.real,-0.6512
60000.0,1.86,s11.real,-0.6758
60000.0,1.88,s11.real,-0.6971
60000.0,1.9,s11.real,-0.7153
60000.0,1.92,s11.real,-0.7299
60000.0,1.94,s11.real,-0.7411
60000.0,1.96,s11.real,-0.7487
60000.0,1.98,s11.real,-0.7529
60000.0,2.0,s11.real,-0.7536
60000.0,2.02,s11.real,-0.7513
60000.0,2.04,s11.real,-0.7458
60000.0,2.06,s11.real,-0.7375
60000.0,2.08,s11.real,-0.7263
60000.0,2.1,s11.real,-0.7124
60000.0,2.12,s11.real,-0.6959
60000.0,2.14,s11.real,-0.6768
60000.0,2.16,s11.real,-0.6551
60000.0,2.18,s11.real,-0.6308
60000.0,2.2,s11.real,-0.604
60000.0,2.22,s11.real,-0.5748
60000.0,2.24,s11.real,-0.5432
60000.0,2.26,s11.real,-0.5094
60000.0,2.28,s11.real,-0.4738
60000.0,2.3,s11.real,-0.4362
60000.0,2.32,s11.real,-0.397
60000.0,2.34,s11.real,-0.3564
60000.0,2.36,s11.real,-0.3146
60000.0,2.38,s11.real,-0.2718
60000.0,2.4,s11.real,-0.2283
60000.0,2.42,s11.real,-0.184
60000.0,2.44,s11.real,-0.1392
60000.0,2.46,s11.real,-0.0938
60000.0,2.48,s11.real,-0.048
60000.0,2.5,s11.real,-0.0017
60000.0,2.52,s11.real,0.0447
60000.0,2.54,s11.real,0.0913
60000.0,2.56,s11.real,0.1378
60000.0,2.58,s11.real,0.184
60000.0,2.6,s11.real,0.2297
60000.0,2.62,s11.real,0.2746
60000.0,2.64,s11.real,0.3185
60000.0,2.66,s11.real,0.3611
60000.0,2.68,s11.real,0.4023
60000.0,2.7,s11.real,0.4417
60000.0,2.72,s11.real,0.4794
60000.0,2.74,s11.real,0.5149
60000.0,2.76,s11.real,0.5482
60000.0,2.78,s11.real,0.579
60000.0,2.8,s11.real,0.6075
60000.0,2.82,s11.real,0.6333
60000.0,2.84,s11.real,0.6564
60000.0,2.86,s11.real,0.6767
60000.0,2.88,s11.real,0.6942
60000.0,2.9,s11.real,0.7089
60000.0,2.92,s11.real,0.7207
60000.0,2.94,s11.real,0.7295
60000.0,2.96,s11.real,0.7354
60000.0,2.98,s11.real,0.7384
60000.0,3.0,s11.real,0.7384
80000.0,0.5,s11.real,-0.0261
80000.0,0.52,s11.real,0.016
80000.0,0.54,s11.real,0.058
80000.0,0.56,s11.real,0.0999
80000.0,0.58,s11.real,0.1416
80000.0,0.6,s11.real,0.1828
80000.0,0.62,s11.real,0.2234
80000.0,0.64,s11.real,0.2634
80000.0,0.66,s11.real,0.3025
80000.0,0.68,s11.real,0.3462
80000.0,0.7,s11.real,0.3778
80000.0,0.72,s11.real,0.4136
80000.0,0.74,s11.real,0.4482
80000.0,0.76,s11.real,0.4812
80000.0,0.78,s11.real,0.5127
80000.0,0.8,s11.real,0.5425
80000.0,0.82,s11.real,0.5704
80000.0,0.84,s11.real,0.5964
80000.0,0.86,s11.real,0.6204
80000.0,0.88,s11.real,0.642
80000.0,0.9,s11.real,0.6612
80000.0,0.92,s11.real,0.6779
80000.0,0.94,s11.real,0.692
80000.0,0.96,s11.real,0.7033
80000.0,0.98,s11.real,0.7118
80000.0,1.0,s11.real,0.7173
80000.0,1.02,s11.real,0.7197
80000.0,1.04,s11.real,0.7207
80000.0,1.06,s11.real,0.7121
80000.0,1.08,s11.real,0.7105
80000.0,1.1,s11.real,0.7008
80000.0,1.12,s11.real,0.6885
80000.0,1.14,s11.real,0.6734
80000.0,1.16,s11.real,0.6556
80000.0,1.18,s11.real,0.6352
80000.0,1.2,s11.real,0.6122
80000.0,1.22,s11.real,0.5868
80000.0,1.24,s11.real,0.559
80000.0,1.26,s11.real,0.5289
80000.0,1.28,s11.real,0.4967
80000.0,1.3,s11.real,0.4624
80000.0,1.32,s11.real,0.4261
80000.0,1.34,s11.real,0.3879
80000.0,1.36,s11.real,0.348
80000.0,1.38,s11.real,0.3065
80000.0,1.4,s11.real,0.2636
80000.0,1.42,s11.real,0.2194
80000.0,1.44,s11.real,0.1742
80000.0,1.46,s11.real,0.1281
80000.0,1.48,s11.real,0.0813
80000.0,1.5,s11.real,0.0342
80000.0,1.52,s11.real,-0.0132
80000.0,1.54,s11.real,-0.0605
80000.0,1.56,s11.real,-0.1078
80000.0,1.58,s11.real,-0.1547
80000.0,1.6,s11.real,-0.2011
80000.0,1.62,s11.real,-0.2469
80000.0,1.64,s11.real,-0.2918
80000.0,1.66,s11.real,-0.3358
80000.0,1.68,s11.real,-0.3787
80000.0,1.7,s11.real,-0.4202
80000.0,1.72,s11.real,-0.4603
80000.0,1.74,s11.real,-0.4986
80000.0,1.76,s11.real,-0.5351
80000.0,1.78,s11.real,-0.5694
80000.0,1.8,s11.real,-0.6014
80000.0,1.82,s11.real,-0.6308
80000.0,1.84,s11.real,-0.6575
80000.0,1.86,s11.real,-0.6812
80000.0,1.88,s11.real,-0.7015
80000.0,1.9,s11.real,-0.7189
80000.0,1.92,s11.real,-0.7327
80000.0,1.94,s11.real,-0.7431
80000.0,1.96,s11.real,-0.7501
80000.0,1.98,s11.real,-0.7537
80000.0,2.0,s11.real,-0.754
80000.0,2.02,s11.real,-0.7515
80000.0,2.04,s11.real,-0.7458
80000.0,2.06,s11.real,-0.7373
80000.0,2.08,s11.real,-0.7261
80000.0,2.1,s11.real,-0.7121
80000.0,2.12,s11.real,-0.6955
80000.0,2.14,s11.real,-0.6762
80000.0,2.16,s11.real,-0.6544
80000.0,2.18,s11.real,-0.63
80000.0,2.2,s11.real,-0.6031
80000.0,2.22,s11.real,-0.5738
80000.0,2.24,s11.real,-0.5422
80000.0,2.26,s11.real,-0.5083
80000.0,2.28,s11.real,-0.4726
80000.0,2.3,s11.real,-0.435
80000.0,2.32,s11.real,-0.3958
80000.0,2.34,s11.real,-0.3552
80000.0,2.36,s11.real,-0.3134
80000.0,2.38,s11.real,-0.2706
80000.0,2.4,s11.real,-0.2271
80000.0,2.42,s11.real,-0.1828
80000.0,2.44,s11.real,-0.1378
80000.0,2.46,s11.real,-0.0924
80000.0,2.48,s11.real,-0.0464
80000.0,2.5,s11.real,-0.0002
80000.0,2.52,s11.real,0.0464
80000.0,2.54,s11.real,0.093
80000.0,2.56,s11.real,0.1395
80000.0,2.58,s11.real,0.1857
80000.0,2.6,s11.real,0.2313
80000.0,2.62,s11.real,0.2761
80000.0,2.64,s11.real,0.3199
80000.0,2.66,s11.real,0.3624
80000.0,2.68,s11.real,0.4035
80000.0,2.7,s11.real,0.4429
80000.0,2.72,s11.real,0.4804
80000.0,2.74,s11.real,0.5159
80000.0,2.76,s11.real,0.5492
80000.0,2.78,s11.real,0.5799
80000.0,2.8,s11.real,0.6085
80000.0,2.82,s11.real,0.6343
80000.0,2.84,s11.real,0.6574
80000.0,2.86,s11.real,0.6777
80000.0,2.88,s11.real,0.6953
80000.0,2.9,s11.real,0.71
80000.0,2.92,s11.real,0.7219
80000.0,2.94,s11.real,0.7308
80000.0,2.96,s11.real,0.7368
80000.0,2.98,s11.real,0.7399
80000.0,3.0,s11.real,0.74
100000.0,0.5,s11.real,-0.0253
100000.0,0.52,s11.real,0.0173
100000.0,0.54,s11.real,0.0598
100000.0,0.56,s11.real,0.1021
100000.0,0.58,s11.real,0.1442
100000.0,0.6,s11.real,0.1858
100000.0,0.62,s11.real,0.2269
100000.0,0.64,s11.real,0.2673
100000.0,0.66,s11.real,0.3067
100000.0,0.68,s11.real,0.3507
100000.0,0.7,s11.real,0.3827
100000.0,0.72,s11.real,0.4187
100000.0,0.74,s11.real,0.4534
100000.0,0.76,s11.real,0.4866
100000.0,0.78,s11.real,0.5181
100000.0,0.8,s11.real,0.5478
100000.0,0.82,s11.real,0.5755
100000.0,0.84,s11.real,0.6012
100000.0,0.86,s11.real,0.6249
100000.0,0.88,s11.real,0.6461
100000.0,0.9,s11.real,0.665
100000.0,0.92,s11.real,0.6813
100000.0,0.94,s11.real,0.695
100000.0,0.96,s11.real,0.7061
100000.0,0.98,s11.real,0.7143
100000.0,1.0,s11.real,0.7197
100000.0,1.02,s11.real,0.7221
100000.0,1.04,s11.real,0.7229
100000.0,1.06,s11.real,0.7165
100000.0,1.08,s11.real,0.7135
100000.0,1.1,s11.real,0.7043
100000.0,1.12,s11.real,0.6923
100000.0,1.14,s11.real,0.6777
100000.0,1.16,s11.real,0.6603
100000.0,1.18,s11.real,0.6402
100000.0,1.2,s11.real,0.6175
100000.0,1.22,s11.real,0.5922
100000.0,1.24,s11.real,0.5645
100000.0,1.26,s11.real,0.5343
100000.0,1.28,s11.real,0.5019
100000.0,1.3,s11.real,0.4673
100000.0,1.32,s11.real,0.4305
100000.0,1.34,s11.real,0.3918
100000.0,1.36,s11.real,0.3512
100000.0,1.38,s11.real,0.309
100000.0,1.4,s11.real,0.2652
100000.0,1.42,s11.real,0.2202
100000.0,1.44,s11.real,0.1741
100000.0,1.46,s11.real,0.1272
100000.0,1.48,s11.real,0.0796
100000.0,1.5,s11.real,0.0317
100000.0,1.52,s11.real,-0.0165
100000.0,1.54,s11.real,-0.0646
100000.0,1.56,s11.real,-0.1125
100000.0,1.58,s11.real,-0.1601
100000.0,1.6,s11.real,-0.2071
100000.0,1.62,s11.real,-0.2534
100000.0,1.64,s11.real,-0.2988
100000.0,1.66,s11.real,-0.3431
100000.0,1.68,s11.real,-0.3862
100000.0,1.7,s11.real,-0.4279
100000.0,1.72,s11.real,-0.468
100000.0,1.74,s11.real,-0.5063
100000.0,1.76,s11.real,-0.5425
100000.0,1.78,s11.real,-0.5765
100000.0,1.8,s11.real,-0.6081
100000.0,1.82,s11.real,-0.637
100000.0,1.84,s11.real,-0.663
100000.0,1.86,s11.real,-0.686
100000.0,1.88,s11.real,-0.7057
100000.0,1.9,s11.real,-0.7224
100000.0,1.92,s11.real,-0.7356
100000.0,1.94,s11.real,-0.7454
100000.0,1.96,s11.real,-0.752
100000.0,1.98,s11.real,-0.7553
100000.0,2.0,s11.real,-0.7553
100000.0,2.02,s11.real,-0.7525
100000.0,2.04,s11.real,-0.7467
100000.0,2.06,s11.real,-0.738
100000.0,2.08,s11.real,-0.7266
100000.0,2.1,s11.real,-0.7125
100000.0,2.12,s11.real,-0.6957
100000.0,2.14,s11.real,-0.6764
100000.0,2.16,s11.real,-0.6544
100000.0,2.18,s11.real,-0.6299
100000.0,2.2,s11.real,-0.6028
100000.0,2.22,s11.real,-0.5734
100000.0,2.24,s11.real,-0.5417
100000.0,2.26,s11.real,-0.5077
100000.0,2.28,s11.real,-0.4719
100000.0,2.3,s11.real,-0.4343
100000.0,2.32,s11.real,-0.395
100000.0,2.34,s11.real,-0.3544
100000.0,2.36,s11.real,-0.3125
100000.0,2.38,s11.real,-0.2697
100000.0,2.4,s11.real,-0.2261
100000.0,2.42,s11.real,-0.1817
100000.0,2.44,s11.real,-0.1367
100000.0,2.46,s11.real,-0.0911
100000.0,2.48,s11.real,-0.045
100000.0,2.5,s11.real,0.0014
100000.0,2.52,s11.real,0.048
100000.0,2.54,s11.real,0.0947
100000.0,2.56,s11.real,0.1412
100000.0,2.58,s11.real,0.1873
100000.0,2.6,s11.real,0.2329
100000.0,2.62,s11.real,0.2777
100000.0,2.64,s11.real,0.3215
100000.0,2.66,s11.real,0.3639
100000.0,2.68,s11.real,0.405
100000.0,2.7,s11.real,0.4443
100000.0,2.72,s11.real,0.4818
100000.0,2.74,s11.real,0.5172
100000.0,2.76,s11.real,0.5504
100000.0,2.78,s11.real,0.5812
100000.0,2.8,s11.real,0.6097
100000.0,2.82,s11.real,0.6355
100000.0,2.84,s11.real,0.6587
100000.0,2.86,s11.real,0.679
100000.0,2.88,s11.real,0.6966
100000.0,2.9,s11.real,0.7114
100000.0,2.92,s11.real,0.7233
100000.0,2.94,s11.real,0.7323
100000.0,2.96,s11.real,0.7384
100000.0,2.98,s11.real,0.7415
100000.0,3.0,s11.real,0.7417
200000.0,0.5,s11.real,-0.0213
200000.0,0.52,s11.real,0.0231
200000.0,0.54,s11.real,0.0673
200000.0,0.56,s11.real,0.1114
200000.0,0.58,s11.real,0.1552
200000.0,0.6,s11.real,0.1985
200000.0,0.62,s11.real,0.241
200000.0,0.64,s11.real,0.2828
200000.0,0.66,s11.real,0.3236
200000.0,0.68,s11.real,0.3682
200000.0,0.7,s11.real,0.4016
200000.0,0.72,s11.real,0.4386
200000.0,0.74,s11.real,0.4739
200000.0,0.76,s11.real,0.5076
200000.0,0.78,s11.real,0.5394
200000.0,0.8,s11.real,0.5693
200000.0,0.82,s11.real,0.5971
200000.0,0.84,s11.real,0.6227
200000.0,0.86,s11.real,0.6461
200000.0,0.88,s11.real,0.667
200000.0,0.9,s11.real,0.6855
200000.0,0.92,s11.real,0.7014
200000.0,0.94,s11.real,0.7147
200000.0,0.96,s11.real,0.7254
200000.0,0.98,s11.real,0.7332
200000.0,1.0,s11.real,0.7383
200000.0,1.02,s11.real,0.7405
200000.0,1.04,s11.real,0.7404
200000.0,1.06,s11.real,0.7382
200000.0,1.08,s11.real,0.7313
200000.0,1.1,s11.real,0.722
200000.0,1.12,s11.real,0.7099
200000.0,1.14,s11.real,0.6951
200000.0,1.16,s11.real,0.6774
200000.0,1.18,s11.real,0.657
200000.0,1.2,s11.real,0.6338
200000.0,1.22,s11.real,0.6079
200000.0,1.24,s11.real,0.5793
200000.0,1.26,s11.real,0.5481
200000.0,1.28,s11.real,0.5144
200000.0,1.3,s11.real,0.4783
200000.0,1.32,s11.real,0.4399
200000.0,1.34,s11.real,0.3993
200000.0,1.36,s11.real,0.3567
200000.0,1.38,s11.real,0.3124
200000.0,1.4,s11.real,0.2666
200000.0,1.42,s11.real,0.2194
200000.0,1.44,s11.real,0.1712
200000.0,1.46,s11.real,0.1221
200000.0,1.48,s11.real,0.0724
200000.0,1.5,s11.real,0.0224
200000.0,1.52,s11.real,-0.0277
200000.0,1.54,s11.real,-0.0778
200000.0,1.56,s11.real,-0.1276
200000.0,1.58,s11.real,-0.1769
200000.0,1.6,s11.real,-0.2256
200000.0,1.62,s11.real,-0.2734
200000.0,1.64,s11.real,-0.3201
200000.0,1.66,s11.real,-0.3656
200000.0,1.68,s11.real,-0.4096
200000.0,1.7,s11.real,-0.4519
200000.0,1.72,s11.real,-0.4923
200000.0,1.74,s11.real,-0.5305
200000.0,1.76,s11.real,-0.5664
200000.0,1.78,s11.real,-0.5997
200000.0,1.8,s11.real,-0.6303
