f (THz),eps.real,eps.imag
5.8420000000000005,16.070651303296884,8.376332694399379
5.843,16.088194440173467,8.381065917954437
5.844,16.10572219186195,8.385824275620152
5.845,16.123234573270334,8.390607771908607
5.846,16.140731599036272,8.39541641150805
5.847,16.158213283526415,8.400250199281977
5.848,16.175679640836186,8.405109140268294
5.849,16.193130684789335,8.409993239678423
5.8500000000000005,16.210566428937447,8.414902502896437
5.851,16.227986886559584,8.419836935478184
5.852,16.245392070661893,8.424796543150412
5.853,16.262781993977047,8.429781331809895
5.854,16.28015666896398,8.434791307522552
5.855,16.2975161078073,8.439826476522565
5.856,16.314860322416916,8.444886845211485
5.857,16.33218932442762,8.449972420157405
5.8580000000000005,16.34950312519853,8.455083208093999
5.859,16.36680173581272,8.460219215919698
5.86,16.384085167076776,8.465380450696784
5.861,16.401353429520206,8.470566919650492
5.862,16.41860653339512,8.475778630168147
5.863,16.435844488675645,8.481015589798234
5.864,16.453067305057445,8.486277806249534
5.865,16.47027499195736,8.491565287390243
5.8660000000000005,16.487467558512765,8.49687804124704
5.867,16.504645013581136,8.502216076004201
5.868,16.521807365739594,8.507579400002719
5.869,16.538954623284322,8.51296802173937
5.87,16.55608679423013,8.51838194986584
5.871,16.57320388630987,8.52382119318779
5.872,16.590305906973985,8.529285760663958
5.873,16.607392863389975,8.53477566140527
5.8740000000000006,16.624464762441807,8.540290904673885
5.875,16.641521610729477,8.545831499882311
5.876,16.658563414568437,8.551397456592477
5.877,16.675590179989012,8.556988784514804
5.878,16.692601912735945,8.562605493507297
5.8790000000000004,16.709598618267766,8.568247593574604
5.88,16.72658030175626,8.573915094867088
5.881,16.743546968085997,8.579608007679917
5.882000000000001,16.760498621853607,8.585326342452094
5.883,16.777435267367355,8.591070109765539
5.884,16.79435690864652,8.596839320344154
5.885,16.81126354942081,8.602633985052872
5.886,16.828155193129817,8.608454114896707
5.8870000000000005,16.84503184292238,8.614299721019794
5.888,16.86189350165603,8.620170814704453
5.889,16.87874017189644,8.626067407370243
