f,eps_real,eps_imag
0.0,24.910500000000006,0.0
0.01,24.91054420671371,0.0028088895567118955
0.02,24.91067682865873,0.005617870814842221
0.03,24.910897871246938,0.008427035485457398
0.04,24.91120734349885,0.011236475298921982
0.05,24.91160525804469,0.014046282014553164
0.06,24.91209163112592,0.016856547430281796
0.07,24.912666482597132,0.01966736339232208
0.08,24.913329835928455,0.02247882180485213
0.09,24.914081718208337,0.025291014639707607
0.1,24.91492216014681,0.028104033946090592
0.11,24.915851196079107,0.03091797186029585
0.12,24.916868863969807,0.03373292061545681
0.13,24.917975205417328,0.03654897255131327
0.14,24.919170265658966,0.039366220124003266
0.15,24.920454093576243,0.0421847559158812
0.16,24.921826741700777,0.04500467264536446
0.17,24.92328826622058,0.0478260631768108
0.18,24.9248387269868,0.05064902053042881
0.19,24.926478187520857,0.05347363789222362
0.2,24.92820671502209,0.056300008623980206
0.21,24.930024380375844,0.05912822627328657
0.22,24.93193125816193,0.06195838458359923
0.23,24.933927426663654,0.06479057750435298
0.24,24.936012967877183,0.0676248992011178
0.25,24.938187967521447,0.07046144406580496
0.26,24.940452515048467,0.0733003067269245
0.27,24.942806703654156,0.07614158205989716
0.28,24.94525063028955,0.0789853651974225
0.29,24.947784395672546,0.0818317515399059
0.3,24.95040810430009,0.08468083676594733
